# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 10
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -55 143 46 145 212.04 4
0 94 188 227 -13 492.037 7
0 -7 163 111 363 474.431 8
0 -180 226 104 173 587.806 6
0 83 112 172 112 188 4
0 100 174 103 189 40.5941 6
0 71 84 288 146 461.367 7
0 79 163 108 170 69.6657 3
0 277 80 155 142 283.701 10
0 41 400 -115 179 551.025 2
0 240 390 244 358 74.4981 3
0 31 281 332 242 617.032 8
0 -10 -105 233 173 748.466 1
0 70 259 -57 237 267.783 10
0 85 426 93 186 490.267 4
1 -9 264 -156 432 456.466 7
1 -298 194 -135 133 358.08 1
1 24 190 -150 398 552.365 7
1 -64 351 -85 198 318.869 3
1 88 79 -103 181 443.059 7
1 -267 177 -38 429 691.014 2
1 -86 323 -350 164 626.367 9
1 78 251 -159 50 631.514 8
1 -141 184 100 100 520.439 10
1 95 -40 -213 238 839.814 3
1 -349 322 -279 264 191.813 1
1 -132 176 128 -2 640.187 3
1 -95 181 -286 352 522.726 4
1 -52 467 13 326 320.522 8
1 -149 141 -102 179 130.88 6
2 89 -132 -78 -28 403.472 10
2 -15 49 235 -89 581.118 3
2 3 -18 11 -158 290.457 3
2 -168 103 117 261 661.733 9
2 67 68 -10 29 182.627 10
2 128 -7 -25 -26 318.35 8
2 213 -26 -13 -25 462.004 4
2 114 131 -240 -144 906.529 7
2 -95 212 93 -8 588.771 2
2 -65 94 -78 6 187.91 3
2 181 -11 -105 -224 723.204 10
2 -94 40 -34 109 192.877 4
2 -9 -11 -55 -15 102.347 2
2 -78 112 14 -19 330.156 10
2 -72 -104 -1 77 398.855 5
