# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -67 -18 -233 91 407.175 4
0 -190 -97 -185 -90 27.2047 7
0 -187 -141 -314 -170 270.538 8
0 -294 -223 -251 -42 382.075 6
0 -150 -281 -314 -203 373.208 4
0 -207 80 -293 -65 347.171 6
0 -314 -18 -89 -195 582.552 7
0 -108 -169 -148 -40 280.118 3
0 -175 -240 -131 -167 180.47 10
0 -183 -176 -195 -217 95.44 2
0 -176 -118 -281 -148 228.403 3
0 -143 -132 -323 -113 372 8
0 -355 -3 -54 -168 696.516 1
0 -316 -252 -96 -206 459.515 10
0 -190 -194 -204 -212 55.607 4
1 -364 185 -209 71 394.817 7
1 -127 144 -227 85 242.215 1
1 -259 21 -170 -89 292.991 7
1 -195 -5 -39 173 483.371 3
1 -194 128 -185 14 238.709 7
1 -180 103 -200 95 53.0813 2
1 -154 122 -296 -9 396.394 9
1 -130 62 -160 54 72.0967 8
1 -285 92 -301 114 64.4059 10
1 -187 115 -200 100 49.6989 3
1 -242 92 -85 224 420.234 1
1 -193 98 -275 145 199.029 3
1 -242 61 -297 224 354.058 4
1 -278 133 -98 172 378.353 8
1 -69 87 -342 14 575.183 6
2 -7 -105 36 46 324.006 10
2 108 -96 -7 -58 252.231 3
2 -104 -93 23 -185 323.643 3
2 -102 -177 4 -29 374.088 9
2 20 -80 -39 -241 352.94 10
2 -185 -27 137 -177 720.448 8
2 150 -18 -83 67 506.04 4
2 38 -11 -17 -145 299.696 7
2 55 -277 73 -173 221.092 2
2 110 -98 97 10 227.559 3
2 57 -112 -131 -203 427.732 10
2 -88 9 -111 -100 232.8 4
2 95 -200 109 10 430.932 2
2 -141 39 -78 -205 514.004 10
2 33 -245 18 -35 431.07 5
3 122 209 -16 36 452.597 8
3 -98 54 -117 -21 164.738 9
3 36 81 -23 17 184.092 5
3 91 -34 29 70 252.157 6
3 24 240 -36 63 383.786 1
3 54 209 -5 108 243.94 4
3 -71 98 -18 54 147.768 7
3 51 84 91 113 108.813 2
3 -1 120 -3 151 72.1289 1
3 3 77 -18 266 390.326 7
3 22 137 18 87 110.319 4
3 -32 134 -160 144 266.78 3
3 -100 111 140 3 536.361 1
3 -57 171 123 88 406.429 7
3 -4 105 -12 297 394.333 2
4 290 -180 56 -91 510.707 6
4 144 -232 265 -113 349.423 6
4 151 -71 217 -204 306.951 5
4 282 -249 343 -154 235.796 8
4 217 -175 174 -66 244.35 7
4 213 -276 236 -28 508.129 6
4 151 -100 145 -116 44.176 7
4 171 11 235 -273 592.244 10
4 106 -161 146 -150 92.9699 4
4 297 -105 119 -162 383.807 8
4 13 -79 135 -71 254.524 5
4 49 -223 395 -64 771.569 6
4 284 -251 171 -116 362.102 3
4 160 -218 194 -121 215.572 6
4 281 -93 370 -148 219.246 5
5 227 195 55 202 354.285 8
5 198 38 165 14 91.6088 5
5 261 46 75 155 441.171 5
5 139 141 194 195 164.156 4
5 177 87 223 68 109.539 1
5 248 154 196 95 167.29 8
5 7 99 179 142 364.587 9
5 151 70 358 219 520.098 7
5 50 11 176 159 398.742 9
5 90 33 45 19 104.255 9
5 103 166 301 254 443.35 5
5 69 218 259 169 402.433 4
5 291 198 69 72 520.529 2
5 94 258 248 -89 769.276 5
5 371 63 211 284 555.678 10
