# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -121 -209 -253 -105 346.095 4
0 -237 -88 -221 -44 103.638 7
0 -272 48 -48 -337 900.845 8
0 -106 -282 -36 79 745.448 6
0 24 -295 -164 -130 510.276 4
0 -144 43 -396 -47 545.178 6
0 -245 -159 -204 -132 108.184 7
0 -494 -137 -104 -343 892.125 3
0 -256 -157 -134 -177 257.257 10
0 -254 -71 -438 -36 384.598 2
0 68 -178 -339 -84 845.428 3
0 -82 -28 -297 -370 817.933 8
0 -385 97 -199 -141 614.119 1
0 -254 -101 -385 97 484.826 10
0 -438 -179 -338 -298 320.876 4
1 -440 -7 -442 253 530.015 7
1 -308 189 -474 43 452.14 1
1 -120 -59 -209 96 367.469 7
1 -118 32 -47 212 396.994 3
1 -440 87 -226 56 442.467 7
1 -193 83 -183 -129 434.471 2
1 -60 -36 -339 226 775.467 9
1 -312 117 -201 -28 375.218 8
1 -63 33 -127 57 146.704 10
1 -303 116 -313 23 197.072 3
1 -219 181 17 -84 719.707 1
1 -230 -11 -204 -68 135.3 3
1 -251 282 -321 318 167.429 4
1 -88 178 -211 44 373.786 8
1 -298 296 -386 226 234.891 6
2 -167 -60 -54 -306 551.424 10
2 -228 -18 173 -5 812.421 3
2 -161 22 31 -69 434.947 3
2 242 8 -179 -262 1010.28 9
2 -59 61 192 -64 570.807 10
2 -32 -124 -98 -79 169.762 8
2 72 -383 -77 -6 820.753 4
2 31 -100 -19 -5 224.709 7
2 -119 -238 -4 -131 324.159 2
2 -169 -321 56 -217 505.746 3
2 -15 -77 65 -66 171.505 10
2 31 -349 -8 -128 458.83 4
2 41 -100 184 -309 516.478 2
2 -219 -28 46 -143 587.754 10
2 65 191 -89 -300 1039.17 5
3 -183 315 -93 323 190.71 8
3 163 -30 -176 61 712.003 9
3 -8 98 -76 381 592.11 5
3 -66 214 -249 255 385.073 6
3 102 97 0 100 214.088 1
3 56 377 63 -79 922.107 4
3 -119 -42 -49 -4 169.298 7
3 141 45 -36 132 404.452 2
3 -155 322 -85 298 158 1
3 -64 191 -116 56 299.337 7
3 40 272 75 26 506.955 4
3 -108 359 -133 170 391.293 3
3 74 -91 -75 177 623.27 1
3 189 -84 -70 268 884.037 7
3 44 202 207 74 424.502 2
4 338 -151 68 -166 550.833 6
4 48 -52 100 -44 115.224 6
4 162 -72 369 139 601.168 5
4 379 -215 319 -164 167.493 8
4 131 -262 102 139 814.095 7
4 218 -109 173 -76 121.606 6
4 288 -109 200 -100 186.918 7
4 103 -131 214 -211 283.649 10
4 224 -291 180 -370 190.854 4
4 -31 -180 -1 -212 97.7269 8
4 403 70 462 -139 444.336 5
4 186 -90 278 -38 221.358 6
4 -7 -95 -15 -112 47.5766 3
4 84 -148 194 -187 243.418 6
4 205 -95 125 -29 217.422 5
5 376 75 176 90 411.123 8
5 450 142 256 206 418.568 5
5 188 -144 47 102 577.087 5
5 263 -75 140 177 570.832 4
5 174 124 171 104 50.4475 1
5 241 147 302 112 150.656 8
5 -22 265 119 331 321.365 9
5 158 65 215 15 161.644 7
5 -16 -10 126 124 400.487 9
5 95 -158 204 72 519.042 9
5 171 394 394 297 496.366 5
5 107 -130 368 -123 532.188 4
5 17 268 69 11 534.416 2
5 167 -14 207 -49 116.301 5
5 389 241 256 105 390.447 10
