# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -200 -142 -210 -46 203.039 4
0 -236 -88 -166 10 250.865 7
0 -269 8 -260 -15 59.3964 8
0 -247 -90 -254 -217 264.386 6
0 -200 -106 -205 -177 152.352 4
0 -149 -208 -238 -139 235.229 6
0 -114 -18 -123 -87 149.169 7
0 -210 -78 -56 -63 319.458 3
0 -219 -209 -99 -53 403.629 10
0 -187 -87 -330 -58 301.822 2
0 -207 -100 -247 -22 185.317 3
0 -203 1 -135 -2 146.132 8
0 -159 -119 -254 -109 201.05 1
0 -165 -202 -267 -206 214.157 10
0 -53 -79 -181 -93 267.527 4
1 -209 143 -96 54 297.68 7
1 -213 111 -111 79 223.804 1
1 -179 136 -214 134 80.1142 7
1 -141 62 -236 62 200 3
1 -104 160 -193 244 254.761 7
1 -123 150 -189 -23 380.324 2
1 -193 83 -174 128 107.693 9
1 -179 169 -238 108 179.729 8
1 -181 101 -263 49 204.196 10
1 -207 99 -217 71 69.4643 3
1 -134 68 -241 189 333.048 1
1 -181 54 -172 44 36.9072 3
1 -253 142 -285 68 171.245 4
1 -236 116 -255 -19 282.661 8
1 -280 41 -208 91 185.317 6
2 -48 -27 63 -164 362.647 10
2 -42 -131 -35 -112 50.4969 3
2 -86 -166 -5 -133 184.929 3
2 -14 -100 0 -121 60.4777 9
2 -2 -101 -34 -98 74.2806 10
2 74 -54 -9 -130 235.078 8
2 142 -106 89 -179 190.422 4
2 10 -75 16 -93 47.9473 7
2 99 -197 65 29 467.086 2
2 9 -76 -28 -13 156.123 3
2 -57 -25 -72 -34 44.9857 10
2 -125 -77 1 -129 282.617 4
2 -53 -118 -17 -98 92.365 2
2 -68 -155 -28 -110 130.416 10
2 -35 17 0 -102 258.081 5
3 3 98 -39 48 140.599 8
3 38 43 -1 100 148.13 9
3 -134 146 -104 204 140.599 5
3 20 111 -107 139 270.1 6
3 2 105 1 119 38.0713 1
3 -35 189 -85 128 167.747 4
3 -21 161 -112 35 320.85 7
3 0 128 18 5 258.62 2
3 88 12 9 32 172.985 1
3 -9 73 -21 73 34 7
3 79 44 57 152 230.436 4
3 -61 -2 0 100 247.697 3
3 -59 158 16 91 211.137 1
3 20 28 57 71 123.455 7
3 -51 30 -1 102 185.317 2
4 202 -101 191 -223 254.99 6
4 190 -83 179 -128 102.65 6
4 178 -88 261 -67 181.231 5
4 131 -216 299 -62 465.807 8
4 184 -99 125 -92 128.828 7
4 197 -101 193 -98 20 6
4 119 -105 269 -97 310.426 7
4 149 -8 62 -94 254.663 10
4 218 -243 200 -100 298.257 4
4 249 -164 185 -38 292.645 8
4 64 -151 222 -59 375.667 5
4 202 -95 212 -107 41.241 6
4 320 -18 205 -147 355.636 3
4 266 -233 192 -236 158.122 6
4 206 -84 226 -128 106.664 5
5 227 185 193 100 193.096 8
5 268 79 137 232 412.84 5
5 241 21 200 96 180.95 5
5 115 212 209 62 364.04 4
5 209 246 210 56 390.005 1
5 200 114 102 166 231.883 8
5 222 106 317 49 231.576 9
5 183 100 249 71 154.18 7
5 278 129 142 189 307.294 9
5 101 -10 308 58 445.766 9
5 126 54 144 67 54.4072 5
5 229 193 80 45 430.024 4
5 203 110 268 181 202.52 2
5 258 103 169 118 190.51 5
5 293 170 68 121 470.547 10
