# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -108 -145 -96 -122 61.8845 4
0 -206 -100 -133 -62 174.596 7
0 -258 -72 -158 -96 215.679 8
0 -194 -46 -246 -121 192.527 6
0 -210 -202 -253 22 466.18 4
0 -213 -103 -132 -227 306.223 6
0 -189 -155 -168 -45 233.973 7
0 -179 29 -135 -142 363.14 3
0 -197 -100 -156 31 284.532 10
0 -276 -48 -130 -200 431.521 2
0 -275 -47 -159 -57 242.86 3
0 -331 -135 -254 -76 204.01 8
0 -108 -76 -200 -98 199.188 1
0 -204 -202 -331 -127 304.985 10
0 -293 -93 -311 -166 160.373 4
1 -222 110 -234 75 84 7
1 -254 142 -167 172 194.054 1
1 -334 39 -134 104 430.595 7
1 -187 63 -289 -12 263.211 3
1 -199 153 -190 106 105.708 7
1 -188 89 -217 100 72.0322 2
1 -255 91 -159 131 218 9
1 -187 178 -264 74 268.805 8
1 -255 234 -171 30 451.235 10
1 -243 220 -314 159 197.211 3
1 -200 100 -238 123 98.8369 1
1 -224 87 -102 67 257.257 3
1 -220 84 -199 93 55.6946 4
1 -218 72 -170 92 114 8
1 -225 14 -63 113 389.71 6
2 58 -83 -43 -213 339.248 10
2 -60 -139 -24 -144 82.6911 3
2 121 -101 122 -35 142.015 3
2 -57 -144 -44 -195 115.262 9
2 10 -91 78 -158 200.924 10
2 -104 -165 31 26 477.786 8
2 22 -247 1 -98 310.945 4
2 -20 -29 10 -99 162.315 7
2 66 -79 108 -57 104.826 2
2 3 -115 24 -125 56.5188 3
2 37 -161 77 -142 98.5664 10
2 0 -87 25 -27 140 4
2 11 -68 80 -105 166.589 2
2 0 -100 60 0 243.238 10
2 -30 31 -41 -240 552.446 5
3 -13 77 31 23 149.313 8
3 -52 188 -112 28 351.76 9
3 -12 81 29 197 256.065 5
3 4 110 -83 46 226.009 6
3 -68 200 51 18 444.902 1
3 29 71 124 177 294.682 4
3 18 59 -25 146 204.093 7
3 148 87 62 73 184.264 2
3 -25 106 24 126 115.849 1
3 57 170 0 100 190.544 7
3 31 103 81 115 112.84 4
3 30 69 21 18 113.576 3
3 -76 11 29 95 278.931 1
3 49 -2 70 179 374.428 7
3 80 132 -113 83 408.246 2
4 162 -167 124 -65 227.697 6
4 208 -120 264 -143 131.078 6
4 165 -111 140 -129 71.6117 5
4 179 -20 217 -20 86 8
4 178 -146 155 -172 79.4262 7
4 200 -56 127 -82 164.984 6
4 109 -25 214 -139 319.974 7
4 250 -124 83 -168 355.398 10
4 228 -86 92 -180 340.648 4
4 162 -34 228 -77 167.544 8
4 278 -34 130 10 318.804 5
4 203 -56 222 -103 111.39 6
4 198 -146 236 -113 110.658 3
4 210 -103 97 -173 275.85 6
4 276 -17 200 -107 245.593 5
5 247 193 202 169 112 8
5 221 32 241 71 97.6584 5
5 156 39 96 26 132.784 5
5 263 145 258 68 164.324 4
5 135 88 240 -35 333.444 1
5 227 31 205 111 175.94 8
5 53 108 262 157 439.334 9
5 132 127 216 132 178.297 7
5 179 115 275 158 220.381 9
5 182 89 122 163 200.536 9
5 110 209 217 69 362.415 5
5 184 110 209 85 80.7107 4
5 124 84 182 69 129.817 2
5 199 78 119 150 225.258 5
5 210 60 224 162 215.913 10
