# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 266 180 87 76 424.039 4
0 191 -1 207 25 71.0574 7
0 330 -73 203 0 302.971 8
0 178 -28 10 -197 486.592 6
0 194 0 388 205 574.486 4
0 -47 -31 230 -113 587.765 6
0 353 89 258 26 237.982 7
0 61 134 89 232 213.843 3
0 347 -77 234 -250 423.27 10
0 194 -5 5 84 427.813 2
0 260 75 204 5 189.287 3
0 31 24 245 -3 441.393 8
0 -14 -27 189 55 447.872 1
0 155 -89 197 65 329.249 10
0 200 0 206 -270 550.133 4
1 134 153 -5 204 306.122 7
1 298 176 211 262 254.663 1
1 169 164 158 162 32.3607 7
1 -56 81 75 143 299.862 3
1 23 154 93 -119 573.663 7
1 240 173 -27 164 544.303 2
1 -128 330 17 -30 786.209 9
1 -2 -75 160 426 1063.08 8
1 338 226 74 245 539.366 10
1 249 45 339 157 297.36 3
1 142 212 356 258 447.776 1
1 26 79 98 -45 296.775 3
1 48 223 112 173 172.432 4
1 50 -44 257 159 589.855 8
1 56 78 -4 218 314.631 6
2 -332 38 22 144 749.059 10
2 -59 211 -55 464 516.063 3
2 -113 173 -219 182 222.763 3
2 -320 229 65 111 815.355 9
2 -354 317 -52 337 615.323 10
2 -81 126 -85 141 41.0484 8
2 -373 195 83 173 923.061 4
2 -202 202 26 357 561.395 7
2 -10 215 -155 292 338.353 2
2 -147 239 -120 178 143.417 3
2 -64 294 -99 59 485.184 10
2 119 17 -312 5 872.334 4
2 -296 356 -253 379 107.529 2
2 -253 212 -158 456 533.683 10
2 -352 282 -135 182 487.866 5
3 32 -86 -227 -49 533.259 8
3 -442 -76 -26 -191 873.206 9
3 14 52 -214 51 466.004 5
3 -172 -66 -163 -67 28.1108 6
3 -124 195 -215 -22 480.617 1
3 -370 -95 -375 -194 208.252 4
3 -46 -68 -164 76 382.344 7
3 -226 -28 -100 32 289.113 2
3 -193 -57 -222 -88 94.8999 1
3 37 -23 -298 -87 692.117 7
3 21 120 -218 -156 740.197 4
3 -308 210 -47 214 532.061 3
3 -305 -13 -60 39 510.915 1
3 -180 -99 -121 31 295.524 7
3 -173 135 -189 -55 391.345 2
4 -75 -170 -37 -189 94.9706 6
4 -70 -161 67 37 491.552 6
4 -205 -401 -30 -330 387.709 5
4 -40 -233 -103 -170 188.191 8
4 -235 -252 -151 -154 268.147 7
4 39 -189 -210 -208 509.448 6
4 -141 69 -130 -155 458.54 7
4 -92 -149 -148 -187 145.351 10
4 -191 -455 -134 98 1121.86 4
4 48 -120 -108 -78 333.11 8
4 66 -151 -213 -114 572.885 5
4 124 -151 39 -226 236.716 6
4 -346 -78 -176 -118 359.285 3
4 105 -368 -55 -370 330.025 6
4 -310 -295 31 -53 846.289 5
5 11 -350 256 37 926.065 8
5 97 -173 144 -125 144.358 5
5 151 -236 60 -216 196.344 5
5 239 -281 127 -364 288.805 4
5 350 -336 107 -149 623.247 1
5 40 22 252 0 436.277 8
5 191 45 -183 -83 800.595 9
5 278 -400 103 -275 440.116 7
5 -149 -328 184 -53 873.745 9
5 100 -173 114 -177 39.1204 9
5 100 -187 363 -184 536.034 5
5 66 -220 226 -93 418.554 4
5 97 -155 -171 -200 553.503 2
5 254 -215 221 -314 218.71 5
5 -71 42 108 -226 654.562 10
