# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 204 -20 278 15 173.719 4
0 185 30 248 45 139.522 7
0 290 98 230 118 136.491 8
0 155 6 194 -40 130.615 6
0 279 3 203 -37 181.767 4
0 262 53 206 -120 373.676 6
0 214 -6 272 -55 161.855 7
0 120 -89 114 -22 144.536 3
0 165 -71 327 44 407.336 10
0 262 90 212 -8 230.036 2
0 78 53 186 -83 357.333 3
0 165 -120 180 63 377.227 8
0 260 104 53 -13 485.554 1
0 189 1 293 31 226.481 10
0 150 -11 121 66 174.56 4
1 141 173 191 177 110.319 7
1 155 130 13 141 294.851 1
1 71 314 6 93 470.721 7
1 189 166 15 120 369.956 3
1 90 187 91 260 156.014 7
1 116 56 165 236 383.101 2
1 103 142 94 186 99.822 9
1 80 242 129 108 295.356 8
1 107 83 55 97 117.703 10
1 77 172 182 94 271.603 3
1 99 107 98 223 242.009 1
1 74 224 179 62 396.104 3
1 54 193 81 171 79.6563 4
1 88 221 198 220 230.009 8
1 4 229 119 187 254.859 6
2 -61 137 -168 51 284.554 10
2 -176 126 -104 172 180.88 3
2 -166 194 -128 54 300.131 3
2 -127 52 -98 259 428.043 9
2 -112 218 -104 298 170.798 10
2 -40 111 -179 141 294.401 8
2 -51 119 -96 170 146.029 4
2 -189 103 -69 110 250.408 7
2 -84 177 -99 173 41.0484 2
2 -102 173 -141 62 245.304 3
2 -57 140 -110 233 224.084 10
2 -163 116 -30 163 292.121 4
2 -22 116 -139 159 259.303 2
2 -126 170 -99 54 248.202 10
2 -35 201 -133 169 216.184 5
3 -289 12 -127 5 334.302 8
3 -319 69 -204 13 265.82 9
3 -186 -61 -142 -25 123.701 5
3 -219 91 -203 13 169.248 6
3 -317 -52 -167 101 438.528 1
3 -187 -98 -172 -131 82.4983 4
3 -158 -6 -198 -21 95.44 7
3 -278 -120 -194 2 306.243 2
3 -97 -17 -250 9 320.387 1
3 -244 50 -184 140 226.333 7
3 -219 23 -98 64 265.515 4
3 -143 69 -167 -4 163.688 3
3 -124 -14 -200 -2 163.883 1
3 -157 -137 -229 -96 175.711 7
3 -312 -5 -282 -7 70.1332 2
4 24 -102 -7 -180 177.869 6
4 -201 -66 -77 -185 353.727 6
4 -48 -302 -101 -174 287.078 5
4 -109 -146 -94 -183 89.8499 8
4 -194 -128 -131 -220 233.007 7
4 -160 -141 -124 -208 162.118 6
4 0 -104 20 -161 130.814 7
4 -158 -107 -93 -170 191.041 10
4 -112 -158 -101 -173 47.2022 4
4 -19 -56 -175 -124 350.353 8
4 -5 -196 -82 -173 170.723 5
4 -153 -166 -99 -80 213.096 6
4 -28 -212 -100 -201 155.671 3
4 -69 -285 -98 -168 251.081 6
4 -57 -311 -43 -133 367.099 5
5 104 -172 76 -179 67.7235 8
5 30 -263 91 -184 209.62 5
5 107 -39 113 -144 220.343 5
5 114 -111 148 -210 219.351 4
5 91 -74 71 -284 431.9 1
5 178 -172 -14 -257 429.948 8
5 38 -175 150 -253 282.969 9
5 142 -157 103 -224 165.048 7
5 134 -72 204 -260 411.218 9
5 121 -101 134 -202 213.666 9
5 207 -216 50 -127 370.943 5
5 204 -132 100 -173 233.58 4
5 8 -123 94 -154 192.833 2
5 219 -215 49 -281 374.725 5
5 87 -168 96 -167 28.1108 10
