# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -281 -91 -71 -82 430.386 4
0 -189 -44 -259 -207 364.79 7
0 -177 -108 -53 -91 260.32 8
0 -175 -104 -184 -222 246.685 6
0 -219 -225 -130 -109 302.418 4
0 -125 -177 -206 -30 345.678 6
0 -255 -82 -193 38 280.141 7
0 -236 -212 -194 42 524.898 3
0 -163 -82 -140 -84 56.1736 10
0 -184 -72 -194 -100 69.4643 2
0 -189 -105 -290 -22 271.457 3
0 -89 -141 -335 -137 502.065 8
0 -156 -113 -209 -212 234.589 1
0 -274 -50 -285 -149 209.218 10
0 -84 -116 -81 -112 20 4
1 -200 98 -164 78 92.365 7
1 -174 75 -105 37 167.544 1
1 -274 135 -101 149 357.131 7
1 -217 223 -274 81 316.026 3
1 -92 159 -259 131 348.662 7
1 -204 -15 -292 107 310.852 2
1 -86 95 -204 198 323.26 9
1 -178 25 -133 50 112.956 8
1 -177 58 -271 -13 245.601 10
1 -207 100 -274 131 157.648 3
1 -230 74 -230 54 50 1
1 -308 154 -138 154 350 3
1 -169 44 -212 43 96.0233 4
1 -213 91 -227 184 198.096 8
1 -159 113 -224 103 141.529 6
2 -7 -69 18 -142 164.324 10
2 69 -75 -103 -5 381.397 3
2 -78 -101 9 -59 203.215 3
2 11 -157 102 -89 237.2 9
2 -92 -121 -91 -121 12 10
2 15 -67 -28 -124 152.801 8
2 79 -160 28 -141 118.849 4
2 3 -126 63 -71 172.788 7
2 80 10 7 -99 272.374 2
2 7 -129 75 -227 248.562 3
2 -87 -59 30 -63 244.137 10
2 -78 -64 68 -31 309.366 4
2 -53 -74 48 -21 238.123 2
2 83 -167 46 -185 92.2922 10
2 100 -90 -9 -108 230.952 5
3 -34 224 42 107 289.034 8
3 -16 -5 0 90 202.676 9
3 -79 -2 -20 -47 158.405 5
3 -79 49 -52 183 283.386 6
3 119 137 -6 146 260.647 1
3 5 95 6 57 86.0263 4
3 -32 190 -30 102 186.045 7
3 20 158 27 153 27.2047 2
3 -106 174 -34 64 272.937 1
3 -33 35 74 88 248.814 7
3 -82 100 -11 98 152.056 4
3 22 65 39 192 266.265 3
3 45 23 -50 53 209.249 1
3 40 64 -47 152 257.491 7
3 -72 204 43 144 269.422 2
4 110 -131 192 -151 178.808 6
4 198 -33 85 -49 238.254 6
4 200 -101 175 -100 60.04 5
4 177 -66 103 -106 178.238 8
4 129 -85 251 -100 255.837 7
4 140 -109 211 -178 208.01 6
4 106 -49 193 -100 211.693 7
4 116 -116 153 -90 100.443 10
4 285 -116 109 -108 362.363 4
4 282 -34 215 -88 182.105 8
4 216 37 170 -76 254.008 5
4 127 -3 260 -14 276.908 6
4 141 -194 129 -230 85.8947 3
4 233 -74 216 -155 175.529 6
4 165 -37 269 -39 218.038 5
5 213 113 146 87 153.736 8
5 180 119 187 107 37.7849 5
5 165 129 215 80 150.014 5
5 303 77 204 94 210.898 4
5 226 81 106 105 254.753 1
5 183 93 83 50 227.706 8
5 172 223 205 160 152.239 9
5 220 190 195 207 70.4649 7
5 232 100 239 163 136.775 9
5 216 114 231 168 122.089 9
5 195 161 142 53 250.608 5
5 117 13 155 37 99.8888 4
5 145 70 80 40 153.178 2
5 212 101 195 133 82.4707 5
5 194 117 311 174 270.292 10
