# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 305 10 174 24 273.492 4
0 232 21 194 -75 216.495 7
0 162 128 160 38 190.044 8
0 191 -7 50 -87 334.228 6
0 203 -4 193 -55 113.942 4
0 132 88 82 -40 284.838 6
0 17 49 325 -17 639.984 7
0 224 117 120 -24 360.411 3
0 298 -169 217 -47 302.882 10
0 325 13 359 53 114.995 2
0 247 18 116 -131 406.797 3
0 200 0 300 100 292.843 8
0 235 -39 186 -133 222.009 1
0 78 37 191 10 242.362 10
0 362 -40 383 -33 54.2719 4
1 11 52 89 259 452.416 7
1 83 209 -31 82 351.321 1
1 42 254 56 208 106.167 7
1 20 67 139 89 252.033 3
1 211 92 276 120 151.549 7
1 59 94 -59 249 399.61 2
1 7 155 10 153 17.2111 9
1 32 301 161 221 313.585 8
1 111 173 64 108 170.424 10
1 19 112 100 173 212.8 3
1 49 52 64 108 125.948 1
1 218 101 -11 162 483.97 3
1 1 131 170 152 350.599 4
1 91 201 -79 164 357.96 8
1 55 268 43 273 36 6
2 -84 106 -203 74 256.455 10
2 -43 216 -100 105 259.56 3
2 -122 118 -64 155 147.594 3
2 -84 306 16 144 390.757 9
2 71 163 -210 324 657.71 10
2 -221 252 -83 179 322.237 8
2 2 127 -177 195 392.962 4
2 -115 171 -108 176 27.2047 7
2 -143 43 -209 153 266.562 2
2 -104 239 -102 178 132.066 3
2 -109 315 52 103 542.41 10
2 -91 237 -84 346 228.449 4
2 -99 154 67 231 375.978 2
2 -76 149 -79 144 21.6619 10
2 -130 227 -121 16 432.384 5
3 -29 -59 -231 -7 427.171 8
3 -205 -6 -54 -22 313.691 9
3 -250 40 -324 -80 291.965 5
3 -363 102 -222 -127 547.855 6
3 -235 -13 -279 39 146.235 1
3 -350 10 -209 -37 307.254 4
3 -148 15 -315 8 344.293 7
3 -200 1 -205 -17 47.3631 2
3 -324 -55 -311 -128 158.297 1
3 -337 65 -250 -109 399.076 7
3 -266 -122 -296 46 351.315 4
3 -198 -10 -200 139 308.027 3
3 -205 107 -115 12 271.725 1
3 -191 19 -314 92 296.063 7
3 -75 -117 -392 -51 657.596 2
4 -208 -169 -89 -77 310.832 6
4 -53 -181 -250 -179 404.02 6
4 -100 -173 -23 -203 175.276 5
4 -219 -134 74 -213 616.927 8
4 -51 -115 -102 -175 167.493 7
4 -135 -183 57 -137 404.867 6
4 -109 -201 -21 -212 187.37 7
4 -124 -340 -109 -223 245.915 10
4 -127 -325 -96 -117 430.595 4
4 -152 -55 -104 -188 292.793 8
4 -122 -138 70 -174 400.692 5
4 -96 -120 -112 -166 107.406 6
4 -145 -140 -121 -103 98.2043 3
4 -251 -141 -99 -168 318.759 6
4 64 -271 -149 -209 453.68 5
5 119 -153 36 -150 176.108 8
5 187 -120 190 -266 302.062 5
5 -93 -206 38 -134 308.965 5
5 57 -149 57 -89 130 4
5 77 -51 191 -75 242.998 1
5 27 -162 42 -314 315.477 8
5 77 -120 107 -169 124.909 9
5 100 -173 69 -27 308.51 7
5 -86 -150 185 -166 552.944 9
5 280 -154 91 -183 392.424 9
5 51 -108 -29 -289 405.783 5
5 259 -129 86 -60 382.505 4
5 -87 -207 242 -217 668.304 2
5 84 -231 111 -313 182.662 5
5 101 -272 108 -153 248.411 10
