# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 194 -195 301 71 583.428 4
0 330 -61 189 -6 312.695 7
0 248 0 244 -72 154.222 8
0 312 140 211 39 295.671 6
0 37 57 118 137 237.693 4
0 51 -27 297 -136 548.134 6
0 153 16 359 -79 463.7 7
0 199 13 182 17 44.9285 3
0 168 -17 212 -6 100.708 10
0 3 -2 308 27 622.751 2
0 35 -70 281 -65 502.102 3
0 202 62 43 -90 449.932 8
0 205 13 149 75 177.093 1
0 131 173 331 -29 578.521 10
0 63 -48 130 -5 169.223 4
1 79 138 56 295 327.352 7
1 198 11 100 190 418.142 1
1 95 243 272 178 387.115 7
1 117 175 3 18 398.046 3
1 115 127 76 159 110.896 7
1 188 94 62 232 383.738 2
1 27 239 128 122 319.128 9
1 -1 124 166 211 386.606 8
1 98 178 130 159 84.4312 10
1 81 199 43 235 114.69 3
1 109 221 -47 241 324.554 1
1 147 238 136 162 163.584 3
1 -77 228 115 151 423.729 4
1 94 190 95 173 44.0588 8
1 -69 223 151 258 455.533 6
2 -2 305 -18 199 224.401 10
2 -145 187 -166 115 160 3
2 -65 146 -120 149 120.164 3
2 -166 210 -147 186 71.2209 9
2 -25 211 -225 180 414.776 10
2 -86 243 -222 299 304.156 8
2 -3 234 -74 254 157.526 4
2 55 174 -36 354 413.391 7
2 -80 100 -60 127 77.2012 2
2 -9 231 -223 327 479.093 3
2 -85 173 46 270 336.006 10
2 -89 76 -171 98 179.8 4
2 -65 195 -112 147 144.358 2
2 -210 222 -118 219 194.098 10
2 -89 186 -272 196 376.546 5
3 -200 0 -200 -46 102 8
3 -333 -59 -239 82 348.922 9
3 -316 -56 -159 -176 405.216 5
3 -263 -35 -172 -36 192.011 6
3 -240 -21 -212 43 149.714 1
3 -177 -14 -140 -175 340.394 4
3 -287 111 -326 -33 308.376 7
3 -63 -117 -224 12 422.611 2
3 -241 -1 -140 118 322.167 1
3 -280 27 -211 -25 182.8 7
3 -241 76 -140 -52 336.098 4
3 -95 -63 -142 -69 104.763 3
3 -167 -9 -47 -85 294.085 1
3 -235 10 -336 -123 344.006 7
3 -56 10 -122 41 155.836 2
4 2 -84 -67 -180 246.449 6
4 -71 -257 -38 -62 405.545 6
4 -164 -255 -188 -49 424.787 5
4 -188 -25 -93 -163 345.076 8
4 -107 -282 -103 -183 208.162 7
4 -125 -203 3 -116 319.535 6
4 -77 -225 42 -289 280.237 7
4 -278 -209 -279 -130 168.013 10
4 -79 -185 -12 -213 155.231 4
4 -151 -27 -206 -59 137.264 8
4 12 -151 -144 -87 347.236 5
4 -122 -125 -152 -70 135.3 6
4 -261 -263 -107 -157 383.909 3
4 -149 -31 -136 -22 41.6228 6
4 -93 -177 -71 -150 79.6563 5
5 109 -173 58 -82 218.634 8
5 106 -114 -55 -231 408.045 5
5 122 -137 71 -184 148.708 5
5 39 -346 81 -179 354.401 4
5 137 -198 42 -216 203.38 1
5 -24 -29 125 -119 358.144 8
5 120 -120 64 -175 166.984 9
5 -70 -197 49 -91 328.729 7
5 104 -164 -61 -281 414.544 9
5 70 -189 217 -322 406.474 9
5 -53 -127 195 -338 661.23 5
5 235 -193 100 -192 280.007 4
5 66 -151 10 -131 128.929 2
5 262 -170 -3 -335 634.34 5
5 15 -328 113 -149 418.142 10
