# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -327 -144 -154 -95 369.611 4
0 -117 41 49 -229 643.896 7
0 -74 -39 -297 67 503.822 8
0 46 -61 -276 -67 654.112 6
0 -426 45 -391 -228 560.469 4
0 -88 44 -178 -39 254.859 6
0 -45 -117 -177 -83 282.617 7
0 -209 -16 -216 -101 180.576 3
0 -281 -105 -189 -89 196.762 10
0 -97 -198 -184 -115 250.483 2
0 -162 -49 -142 -145 206.122 3
0 -235 -106 -395 39 441.856 8
0 -210 115 -71 -9 382.543 1
0 -93 -281 52 -222 323.088 10
0 -181 -85 -35 105 489.233 4
1 -61 182 -245 47 466.425 7
1 -211 133 -353 39 350.588 1
1 -260 298 -115 -164 978.44 7
1 -206 100 -255 76 119.124 3
1 -332 340 -200 100 557.81 7
1 -173 352 -282 186 407.175 2
1 -392 186 -157 148 486.105 9
1 -231 380 -132 77 647.526 8
1 -373 93 -265 -121 489.416 10
1 -134 374 -61 -7 785.861 3
1 -230 71 45 11 572.939 1
1 -267 121 -67 268 506.423 3
1 -291 126 -90 274 509.219 4
1 -374 -116 -207 105 564.004 8
1 -158 108 -333 34 390.005 6
2 56 -245 132 -160 238.044 10
2 25 -87 214 -277 545.989 3
2 -61 47 -35 118 161.222 3
2 -38 192 -169 -226 886.094 9
2 -102 -212 -192 16 500.241 10
2 148 120 46 -208 696.988 8
2 -47 -123 -278 -12 522.57 4
2 70 -165 -28 80 537.746 7
2 -35 -140 -135 -80 243.238 2
2 -190 -65 156 139 813.323 3
2 -44 -48 130 -13 364.97 10
2 94 -326 23 -127 432.573 4
2 18 -98 -116 -197 343.209 2
2 -242 -196 98 -73 733.129 10
2 -39 -218 -167 -245 271.633 5
3 -37 99 -112 -123 478.653 8
3 -99 244 72 265 354.569 9
3 -178 -90 -204 103 399.487 5
3 17 184 10 112 154.679 6
3 110 19 201 229 467.738 1
3 196 -13 236 276 593.51 4
3 -265 32 -81 58 381.656 7
3 -76 -150 133 267 942.888 2
3 -98 225 -36 40 400.226 1
3 0 317 203 9 747.761 7
3 -1 102 -51 176 188.617 4
3 -134 -31 -187 -112 203.598 3
3 -166 91 -43 208 349.517 1
3 166 182 -133 141 613.596 7
3 -127 92 20 86 304.245 2
4 375 -136 -62 -192 891.147 6
4 265 -1 380 -307 663.792 6
4 282 15 327 -80 220.238 5
4 439 -187 152 -107 605.883 8
4 129 -377 211 -20 742.593 7
4 5 -255 302 101 937.243 6
4 200 -99 139 7 254.598 7
4 278 165 418 -95 600.593 10
4 160 -218 268 -76 366.808 4
4 356 -138 123 -9 542.654 8
4 271 -316 147 38 760.179 5
4 141 -123 358 0 508.871 6
4 79 -256 391 -74 732.407 3
4 -43 -23 177 -124 494.153 6
4 321 -262 202 -95 420.122 5
5 262 48 184 88 185.317 8
5 63 21 448 37 780.665 5
5 336 120 51 120 580 5
5 139 -22 392 11 520.286 4
5 160 91 352 77 395.019 1
5 437 -10 233 159 539.819 8
5 301 176 276 335 331.907 9
5 45 -31 423 190 885.728 7
5 241 226 175 142 223.654 9
5 232 313 277 28 587.062 9
5 109 287 245 90 488.769 5
5 210 99 274 67 153.108 4
5 69 49 190 -101 395.44 2
5 450 174 176 171 558.033 5
5 294 329 444 19 698.767 10
