# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1400

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -72 10 -200 -102 350.165 4
0 -137 -83 -240 -97 217.894 7
0 -84 -151 -112 54 423.807 8
0 -221 -69 -29 -51 395.684 6
0 -76 -37 -226 -127 359.857 4
0 -217 -122 -353 -120 282.029 6
0 -218 -28 -200 -100 158.432 7
0 -251 73 -209 -104 373.83 3
0 -336 -100 -214 -168 289.342 10
0 -217 -160 -297 -165 170.312 2
0 -219 -145 -314 -237 274.492 3
0 -54 -35 -354 -68 613.619 8
0 -164 -76 -194 82 331.646 1
0 -200 -100 -213 -85 49.6989 10
0 -201 -104 -196 -100 22.8062 4
1 -206 125 -215 123 28.4391 7
1 -326 65 -319 129 138.763 1
1 -368 16 -199 99 386.563 7
1 -225 191 -333 117 271.84 3
1 -191 105 -167 41 146.704 7
1 -196 81 -287 144 231.359 2
1 -255 138 -255 118 50 9
1 -234 132 -159 93 179.068 8
1 -51 6 -179 -18 270.461 10
1 -273 -44 -260 17 134.74 3
1 -277 -23 -359 195 475.824 1
1 -187 233 -197 133 210.998 3
1 -199 98 -210 91 36.0768 4
1 -259 6 -181 128 299.607 8
1 -287 257 -243 -35 600.593 6
2 21 0 49 -25 85.0733 10
2 -195 -104 28 -112 456.287 3
2 -37 -167 96 -60 351.397 3
2 77 -186 -22 4 438.49 9
2 44 -254 26 -190 142.966 10
2 -18 -224 183 -77 508.036 8
2 0 -100 -11 -57 98.7694 4
2 -9 -111 -83 -71 178.238 7
2 -158 -123 27 -130 380.265 2
2 -10 -193 4 -101 196.118 3
2 -8 -137 -163 -84 337.622 10
2 -50 -142 -180 -43 336.809 4
2 -2 69 -6 -93 334.099 2
2 -37 -121 114 -33 359.543 10
2 -53 -81 98 -68 313.117 5
3 34 75 195 100 335.859 8
3 11 100 105 49 223.888 9
3 -102 180 32 115 307.866 5
3 -17 106 0 100 46.0555 6
3 43 15 -124 31 345.529 1
3 119 129 57 109 140.292 4
3 21 218 102 191 180.763 7
3 137 -28 -12 103 406.797 2
3 -33 80 -152 123 263.061 1
3 2 250 -4 99 312.238 7
3 -132 3 -1 97 332.472 4
3 7 116 -20 222 228.769 3
3 164 97 -9 70 360.189 1
3 0 105 -130 38 302.5 7
3 -80 33 38 114 296.252 2
4 202 -96 231 -179 185.841 6
4 210 -165 141 -68 248.076 6
4 102 -218 183 -98 299.558 5
4 300 -249 313 -92 325.075 8
4 77 29 327 -34 525.632 7
4 28 -195 255 42 666.347 6
4 247 35 87 4 335.951 7
4 212 -117 206 32 308.242 10
4 249 -261 167 -47 468.345 4
4 357 -186 178 -93 413.435 8
4 254 11 210 -46 154.014 5
4 70 -27 314 -246 665.735 6
4 255 69 138 -244 678.305 3
4 295 -163 91 -246 450.477 6
4 252 -110 176 -143 175.711 5
5 245 37 27 150 501.093 8
5 184 97 218 82 84.3236 5
5 234 30 111 18 257.168 5
5 249 166 229 99 149.843 4
5 188 100 125 48 173.377 1
5 393 102 137 57 529.85 8
5 219 236 265 131 239.268 9
5 172 218 193 110 230.045 7
5 221 -15 246 26 106.042 9
5 146 -5 338 55 412.313 9
5 335 217 125 113 478.683 5
5 40 191 214 162 362.8 4
5 175 16 239 91 207.19 2
5 126 107 186 101 130.599 5
5 244 -21 80 -9 338.877 10
