# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1600

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 293 26 286 -86 234.437 4
0 132 -131 275 -21 370.827 7
0 187 18 243 -45 178.582 8
0 177 -66 379 -200 494.809 6
0 68 -174 198 67 557.653 4
0 245 -22 228 -150 268.248 6
0 259 121 216 -10 285.754 7
0 114 -133 129 30 337.377 3
0 93 66 83 183 244.853 10
0 208 -101 280 -14 235.858 2
1 141 199 170 205 69.2284 3
1 66 247 13 -36 585.84 8
1 102 175 113 146 72.0322 1
1 286 152 117 134 349.912 10
1 92 168 44 54 257.386 4
1 72 110 -92 231 417.613 7
1 247 283 23 354 479.966 1
1 -13 333 62 193 327.648 7
1 308 384 332 61 657.781 3
1 30 49 28 130 172.049 7
2 143 93 -88 355 708.584 2
2 -116 103 -42 201 255.601 9
2 109 345 -48 220 411.368 8
2 68 76 -137 234 527.645 10
2 -235 17 -169 326 641.94 3
2 -83 241 -92 -111 714.23 1
2 -87 193 -346 161 531.939 3
2 -75 401 -104 -40 893.905 4
2 -170 213 158 93 708.524 8
2 -282 236 -164 315 294.007 6
3 -346 19 -386 200 380.734 10
3 -45 -245 -206 -7 584.682 3
3 -143 19 -215 208 414.5 3
3 -318 176 -155 -6 498.643 9
3 -98 -26 -103 -47 53.1741 10
3 -131 67 -398 -71 611.109 8
3 -193 -248 -251 -50 422.64 4
3 -210 -18 -176 -114 213.686 7
3 -47 -55 -225 -151 414.475 2
3 -386 -115 -199 -2 446.981 3
4 -166 -238 -82 -196 197.83 10
4 -255 -290 -79 -98 530.922 4
4 -244 -80 -348 -82 218.038 2
4 61 -353 -53 -155 466.946 10
4 -145 -262 93 -22 686 5
4 -282 -80 -301 -42 94.9706 8
4 -94 -430 -218 -165 595.153 9
4 -163 -68 -209 -174 241.102 5
4 117 -138 -178 -46 628.026 6
4 105 -61 -106 -260 590.076 1
5 147 -357 88 -187 369.894 4
5 206 -41 -33 -283 690.25 7
5 121 -58 45 -169 279.05 2
5 162 -187 145 -260 159.907 1
5 212 -255 110 70 691.261 7
5 159 -201 58 -119 270.192 4
5 10 -105 351 -122 692.847 3
5 33 20 81 -155 372.927 1
5 83 -197 -164 -65 570.118 7
5 57 -314 243 -223 424.135 2
