# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -147 -179 -198 -53 281.86 4
0 -219 16 -123 -177 441.115 7
0 -164 -178 -131 29 429.228 8
0 -156 -3 -227 -153 341.91 6
0 -256 -20 -222 -140 259.447 4
0 -263 -100 -252 -148 108.489 6
0 -231 -94 -211 -125 83.7835 7
0 -199 -104 -217 -130 73.2456 3
0 -94 -64 -145 -235 366.887 10
0 -148 -207 -246 -199 206.652 2
0 -71 -161 -192 44 486.092 3
0 -161 -208 -174 -143 142.575 8
0 -170 -86 -248 -178 251.23 1
0 -157 -124 -270 -180 262.23 10
0 -235 -100 -193 -137 121.946 4
1 -317 98 -258 -21 275.646 7
1 -219 230 -171 160 179.753 1
1 -215 90 -179 222 283.642 7
1 -200 100 -202 95 20.7703 3
1 -189 100 -290 90 212.988 7
1 -224 107 -225 114 24.1421 2
1 -222 137 -160 81 177.093 9
1 -206 181 -238 112 162.118 8
1 -199 108 -165 179 167.442 10
1 -214 84 -151 109 145.558 3
1 -245 43 -262 -5 111.843 1
1 -205 -1 -177 -16 73.5295 3
1 -102 52 -289 215 506.137 4
1 -232 152 -181 168 116.902 8
1 -202 88 -142 100 132.376 6
2 46 -10 -81 -76 296.252 10
2 63 -108 44 -118 52.9418 3
2 -10 -107 -34 -178 159.893 3
2 -122 -181 -1 -100 301.218 9
2 9 -100 -34 -178 188.135 10
2 -22 -29 17 -179 319.974 8
2 30 -112 95 -13 246.863 4
2 -63 -45 6 -27 152.618 7
2 113 -136 -111 -68 478.188 2
2 38 -87 127 -104 191.218 3
2 17 -122 30 -48 160.266 10
2 71 -125 -25 -68 233.294 4
2 -77 -150 -9 -118 160.306 2
2 -30 -212 26 -140 192.428 10
2 -65 -126 92 -78 338.347 5
3 -96 189 46 -15 507.112 8
3 -13 121 54 162 167.099 9
3 -68 71 104 111 363.18 5
3 89 -3 56 64 159.372 6
3 29 105 -69 167 241.931 1
3 -92 100 -33 102 128.068 4
3 -9 47 -106 42 204.258 7
3 26 196 -22 87 248.202 2
3 -115 172 48 61 404.411 1
3 15 13 3 7 36.8328 7
3 -31 26 2 85 145.204 4
3 -19 65 -10 34 74.5601 3
3 43 60 31 117 126.499 1
3 18 110 -41 159 163.388 7
3 15 32 -31 28 102.347 2
4 192 -104 203 -104 32 6
4 165 -70 110 -179 254.18 6
4 312 -176 331 -55 254.965 5
4 266 -178 184 -40 331.048 8
4 136 -61 178 -84 105.771 7
4 241 -186 242 -14 354.006 6
4 181 -84 312 -35 289.728 7
4 158 -147 215 -125 132.197 10
4 246 -108 179 -151 169.223 4
4 198 -137 190 -134 27.088 8
4 272 -61 239 -124 152.239 5
4 169 -149 227 -59 224.14 6
4 293 -46 205 -25 190.942 3
4 158 -44 97 -100 175.614 6
4 139 -18 192 9 128.962 5
5 200 66 204 70 21.3137 8
5 195 114 188 130 44.9285 5
5 189 95 179 124 71.3514 5
5 179 97 215 100 82.2496 4
5 63 83 266 1 447.872 1
5 152 66 250 47 209.65 8
5 202 37 190 93 124.543 9
5 289 175 117 -14 521.097 7
5 197 87 145 180 223.101 9
5 259 156 284 38 251.238 9
5 218 93 64 65 323.05 5
5 199 165 209 68 205.028 4
5 195 196 77 51 383.893 2
5 146 202 162 42 331.596 5
5 206 54 158 114 163.675 10
