# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1750

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -305 66 -13 -222 830.263 4
0 -141 -204 -261 -156 268.488 7
0 -404 -217 -200 -101 479.348 8
0 77 -163 32 -262 227.495 6
0 -467 -123 -284 -275 485.786 4
0 -337 -197 -307 92 591.106 6
0 -182 -193 -162 -121 159.452 7
0 54 -202 -371 -240 863.391 3
0 -199 -50 -114 -70 184.642 10
0 -90 -190 -357 -80 587.543 2
0 -283 -212 -224 -359 326.796 3
0 -108 -163 -312 95 667.815 8
0 5 -200 -323 -338 721.697 1
0 -198 -92 -166 -115 88.8162 10
0 -157 -118 -400 -151 500.461 4
1 -225 143 -396 224 388.428 7
1 -365 325 -249 139 448.415 1
1 -230 184 -115 138 257.718 7
1 -278 76 -211 85 145.204 3
1 3 180 -218 85 491.107 7
1 -67 107 -282 -1 491.203 2
1 -412 271 -233 88 521.977 9
1 -262 342 -130 21 704.161 8
1 -335 -102 -256 33 322.832 10
1 -240 376 -200 124 520.31 3
1 -217 1 -261 39 126.276 1
1 -169 227 -9 118 397.2 3
1 -8 86 -82 -118 444.014 4
1 -200 103 79 32 585.785 8
1 -201 122 -151 298 375.929 6
2 -224 -162 66 2 676.321 10
2 -62 -25 -266 -75 430.076 3
2 34 -137 0 -100 110.499 3
2 38 -4 -102 -31 295.16 9
2 -121 -106 -54 -187 220.238 10
2 114 -200 99 52 514.892 8
2 -47 -222 116 -251 341.119 4
2 188 -96 -70 -11 553.283 7
2 -7 2 -109 -102 301.342 2
2 238 -161 95 73 558.471 3
2 -74 -195 247 28 791.716 10
2 1 -99 -289 -71 592.697 4
2 37 -184 -143 142 754.785 2
2 16 -132 43 -40 201.76 10
2 89 -29 14 -7 166.32 5
3 48 191 -142 199 390.337 8
3 207 -105 -215 -3 878.304 9
3 96 84 -272 29 754.175 5
3 -267 44 7 -125 653.854 6
3 247 88 -89 -72 754.301 1
3 10 125 -181 279 500.702 4
3 -85 180 32 185 244.214 7
3 35 179 -92 -90 604.945 2
3 -29 42 -25 118 162.21 1
3 108 -116 2 98 487.627 7
3 -270 73 123 113 800.061 4
3 1 171 -19 -30 413.985 3
3 50 99 96 221 270.768 1
3 -241 127 137 -76 868.121 7
3 108 303 -25 387 324.611 2
4 142 -102 361 -287 583.362 6
4 239 -167 482 -184 497.188 6
4 364 -13 373 -284 552.299 5
4 177 -225 235 -60 359.794 8
4 439 -133 -61 45 1071.48 7
4 200 -40 72 -10 272.937 6
4 216 -73 186 -224 317.903 7
4 218 -351 261 -82 554.83 10
4 207 -84 241 143 469.064 4
4 303 -99 247 -219 274.847 8
4 55 -104 408 -40 727.51 5
4 195 1 473 -80 589.12 6
4 392 -104 -68 -49 936.553 3
4 420 -217 231 -73 485.214 6
4 356 -239 -17 40 941.601 5
5 443 207 199 39 602.486 8
5 200 100 364 176 371.508 5
5 197 103 247 16 210.689 5
5 15 3 -1 -14 56.6905 4
5 275 182 132 1 471.346 1
5 368 4 338 -83 194.054 8
5 113 115 287 128 358.97 9
5 320 103 264 100 122.161 7
5 91 -72 -80 3 383.449 9
5 329 69 111 19 457.321 9
5 233 -64 267 -168 228.833 5
5 236 -71 200 95 349.718 4
5 174 21 379 289 684.83 2
5 200 68 166 -1 163.844 5
5 368 -123 413 71 408.301 10
