# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -215 -112 -177 -129 93.2586 4
0 -334 -21 -130 -193 543.667 7
0 -140 -121 -178 -128 87.2787 8
0 -301 11 -228 -3 158.661 6
0 -248 -182 -155 -143 211.693 4
0 -201 -111 -107 -15 278.715 6
0 -337 -133 -228 -74 257.887 7
0 -370 -89 -114 -236 600.407 3
0 -49 -44 -188 -139 346.725 10
0 -71 -192 -82 -241 110.439 2
0 -249 -103 -153 -60 220.381 3
0 -223 31 -237 -161 395.019 8
0 -280 -162 -235 29 402.459 1
0 -184 -22 -186 -121 208.04 10
0 -80 -97 -265 -105 380.346 4
1 -273 137 -150 123 257.588 7
1 -222 148 -344 130 256.641 1
1 -272 47 -240 147 219.99 7
1 -205 157 -215 112 102.195 3
1 -298 149 -93 166 421.407 7
1 -70 68 -306 240 594.055 2
1 -320 150 -297 76 164.984 9
1 -115 209 -29 142 228.037 8
1 -55 32 -36 124 197.883 10
1 -380 120 -198 -8 455.008 3
1 -287 -46 -201 103 354.076 1
1 -191 121 -92 66 236.504 3
1 -77 169 -166 -22 431.436 4
1 -216 128 -276 189 181.126 8
1 -236 173 -232 56 244.137 6
2 41 -10 -169 -166 533.206 10
2 -19 -259 14 -252 77.4685 3
2 -3 -157 23 -264 230.227 3
2 -51 -190 26 -224 178.345 9
2 -39 -135 -175 -184 299.116 10
2 -68 -198 -55 -109 189.889 8
2 71 -238 28 -123 255.552 4
2 -100 -242 103 -44 577.144 7
2 64 -25 100 -57 106.333 2
2 -153 -121 127 -73 578.169 3
2 -190 -85 -72 -117 254.524 10
2 -5 -97 -48 -142 134.483 4
2 117 -121 137 -189 151.76 2
2 100 -79 112 -119 93.5225 10
2 -34 -95 -50 -100 43.5261 5
3 -94 164 -153 156 129.08 8
3 26 164 -25 27 302.37 9
3 -29 182 2 -36 450.386 5
3 33 34 16 140 224.709 6
3 101 129 116 80 112.489 1
3 -24 81 -43 104 69.6657 4
3 -78 208 -62 100 228.357 7
3 89 52 -159 13 512.096 2
3 -6 159 25 172 77.2309 1
3 -140 -39 -139 153 394.005 7
3 26 81 0 89 64.4059 4
3 30 97 -29 114 132.801 3
3 48 177 94 237 161.208 1
3 40 -5 -51 32 206.469 7
3 -14 45 -8 99 118.665 2
4 357 -9 194 -68 356.699 6
4 200 -100 375 -140 369.026 6
4 196 -101 256 45 325.696 5
4 28 -81 170 -181 357.356 8
4 299 -96 327 50 307.321 7
4 91 -16 137 -119 235.61 6
4 176 21 45 -158 453.63 7
4 184 -59 175 -76 48.4708 10
4 200 -107 182 -107 46 4
4 363 3 169 56 412.219 8
4 299 11 314 -184 401.152 5
4 63 -43 204 -82 302.588 6
4 241 -133 367 -79 284.168 3
4 136 -158 298 -51 398.294 6
4 110 -201 308 -171 410.52 5
5 198 93 209 13 171.505 8
5 130 92 179 91 108.02 5
5 242 119 265 -43 337.249 5
5 108 116 227 222 328.729 4
5 79 136 214 41 340.151 1
5 205 95 324 -3 318.318 8
5 289 34 241 100 173.218 9
5 85 159 118 209 129.817 7
5 233 147 201 108 110.896 9
5 233 127 68 39 384 9
5 202 289 243 -24 641.348 5
5 191 93 134 89 124.28 4
5 203 152 203 252 210 2
5 203 81 140 256 381.989 5
5 307 78 335 225 309.286 10
