# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1750

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 123 -175 42 -78 262.745 4
0 287 -93 407 158 566.421 7
0 228 28 26 -242 684.4 8
0 146 38 391 71 504.425 6
0 229 150 330 125 218.096 4
0 469 87 279 -43 470.435 6
0 176 60 31 -45 368.05 7
0 92 -104 178 54 369.778 3
0 473 6 178 44 604.875 10
0 18 -232 91 0 496.428 2
0 195 288 323 119 434.005 3
0 217 6 394 -123 448.041 8
0 185 15 243 -135 331.646 1
0 200 -130 93 -270 362.415 10
0 54 85 255 102 413.435 4
1 123 -49 169 54 235.61 7
1 -188 218 79 185 548.063 1
1 52 193 94 175 101.389 7
1 -27 125 371 136 806.304 3
1 -32 119 51 143 182.8 7
1 326 25 96 193 579.646 2
1 97 159 127 268 236.106 9
1 89 188 -79 310 425.249 8
1 -60 396 250 205 738.233 10
1 -73 355 -28 -91 906.529 3
1 98 175 140 125 140.599 1
1 244 258 112 393 387.619 3
1 100 173 -190 172 590.003 4
1 58 94 124 -40 308.744 8
1 -24 219 -8 44 361.46 6
2 -95 277 -49 158 265.163 10
2 -100 168 -65 365 410.17 3
2 -92 177 -48 80 223.026 3
2 -131 176 71 6 538.03 9
2 78 73 -100 181 426.404 10
2 -116 195 -74 249 146.821 8
2 -301 231 -8 69 679.606 4
2 -308 211 -39 18 672.148 7
2 -262 265 -101 39 564.967 2
2 -41 71 -78 254 383.406 3
2 -319 155 -74 50 543.104 10
2 -60 332 79 405 324.006 4
2 -234 210 -161 201 157.105 2
2 -73 164 19 330 389.579 10
2 122 -14 -198 -27 650.528 5
3 -223 0 -311 -44 206.774 8
3 -173 -3 -368 -7 400.082 9
3 -304 -15 -321 -41 72.1289 5
3 -311 88 78 19 800.144 6
3 -255 -142 -358 -218 266.008 1
3 -173 71 -198 -178 510.504 4
3 -178 164 -188 -10 358.574 7
3 -188 -119 -77 -8 323.955 2
3 30 71 -69 -70 354.569 1
3 -376 205 -226 -36 577.736 7
3 -178 -66 -270 260 687.466 4
3 -458 -32 -238 30 467.139 3
3 -194 -16 -109 -40 186.647 1
3 -238 -136 -3 180 797.607 7
3 -211 -44 -226 91 281.662 2
4 -243 -142 -215 -81 144.239 6
4 8 -237 -93 -152 274.015 6
4 -327 -185 -87 -249 506.774 5
4 -128 -133 -38 33 387.656 8
4 -79 -112 -62 -176 142.439 7
4 -74 -145 -37 -281 291.887 6
4 -99 -164 -173 -460 620.22 7
4 7 -48 -116 -214 423.207 10
4 -299 -134 -66 -204 496.576 4
4 -231 -249 -323 -274 200.673 8
4 -160 -121 -117 -39 195.181 5
4 150 -158 50 -146 211.435 6
4 -280 -28 -83 -44 405.297 3
4 -143 -19 90 -166 560.992 6
4 -72 -244 -9 10 533.393 5
5 76 -128 327 -175 520.725 8
5 342 -287 126 -153 518.378 5
5 103 -170 233 -338 434.848 5
5 104 -180 145 -53 276.908 4
5 372 -253 -47 -248 848.06 1
5 172 69 176 -267 682.048 8
5 324 -315 226 -7 656.43 9
5 149 -202 -19 -251 360 7
5 237 -218 35 -7 594.209 9
5 68 -338 -101 -171 485.184 9
5 237 -409 130 -286 336.055 5
5 173 -280 -22 -348 423.033 4
5 145 -90 349 -82 418.314 2
5 377 -149 269 -8 365.218 5
5 101 -165 125 -277 239.085 10
