# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -201 -101 -292 -267 388.613 4
0 -118 -38 -219 -127 279.236 7
0 -102 -168 -337 -142 482.868 8
0 -177 -242 -242 -290 171.604 6
0 -218 -55 -376 -152 380.799 4
0 -319 9 -202 -107 339.515 6
0 -183 -95 -148 -98 80.2567 7
0 -209 2 -85 34 266.125 3
0 -309 -30 -198 -83 256.008 10
0 -186 -107 -272 -55 210.998 2
0 -155 85 -290 -146 545.111 3
0 -153 -138 -138 -167 75.2993 8
0 -91 -73 -34 -194 277.507 1
0 -257 -70 -195 12 215.602 10
0 -116 58 -200 -221 592.742 4
1 -193 22 -215 29 56.1736 7
1 -228 -7 -110 81 304.401 1
1 -308 -10 -301 173 376.268 7
1 -233 45 -169 19 148.159 3
1 -139 37 -49 55 193.565 7
1 -148 55 -232 80 185.283 2
1 -175 239 -333 178 348.733 9
1 -169 117 -205 55 153.388 8
1 -253 38 -188 120 219.275 10
1 -177 97 -300 123 261.436 3
1 -200 62 -192 100 87.666 1
1 -256 49 -341 128 242.086 3
1 -155 275 -269 -68 732.897 4
1 -232 165 -211 44 255.618 8
1 -262 182 -291 111 163.388 6
2 -23 -177 40 -288 265.265 10
2 20 -228 -26 -168 161.208 3
2 64 13 -99 -203 551.202 3
2 -51 -120 -183 -25 335.263 9
2 -176 -112 16 72 541.865 10
2 -10 -126 -41 -177 129.365 8
2 2 -252 -15 -78 359.657 4
2 144 -74 -11 -88 321.262 7
2 133 -52 3 -61 270.622 2
2 21 -117 8 -144 69.9333 3
2 90 -125 177 -21 281.183 10
2 124 -63 -28 -84 316.888 4
2 138 -171 -12 -79 361.932 2
2 -61 -74 -47 -80 40.4631 10
2 -151 -180 -47 -141 232.144 5
3 34 192 -59 101 270.231 8
3 95 94 -32 223 372.05 9
3 3 78 8 103 60.9902 5
3 40 168 107 140 155.231 6
3 98 196 -29 124 301.979 1
3 33 129 -48 24 275.224 4
3 9 95 65 131 143.147 7
3 -196 77 107 -3 636.766 2
3 -47 -51 -57 222 556.366 1
3 24 175 -23 85 213.066 7
3 -31 27 -131 125 290.029 4
3 -5 146 -141 108 292.418 3
3 -173 98 -155 -12 232.926 1
3 48 243 -13 58 399.595 7
3 1 106 -125 66 274.394 2
4 240 -95 257 -161 146.308 6
4 157 -235 246 -76 374.428 6
4 229 -85 239 -106 56.5188 5
4 162 13 194 -32 120.436 8
4 241 90 213 -150 493.256 7
4 97 -25 280 -95 401.862 6
4 198 64 136 -79 321.724 7
4 209 -135 91 -236 320.645 10
4 288 -56 152 -98 294.675 4
4 204 -84 133 -180 248.805 8
4 358 -114 34 3 698.956 5
4 184 -38 307 40 301.294 6
4 214 -117 94 -95 254 3
4 324 31 147 -119 474.022 6
4 177 -118 115 -279 355.051 5
5 201 253 166 48 425.933 8
5 290 83 218 85 154.056 5
5 199 100 177 96 54.7214 5
5 123 200 206 167 188.639 4
5 377 63 103 180 605.869 1
5 207 50 152 33 125.135 8
5 55 -11 201 151 446.165 9
5 194 10 16 83 394.775 7
5 280 14 128 211 507.646 9
5 335 118 243 248 328.522 9
5 298 216 167 270 293.387 5
5 243 125 291 60 171.604 4
5 237 59 159 98 184.413 2
5 233 146 196 98 131.211 5
5 184 283 279 136 360.051 10
