# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -207 -111 -64 -19 350.076 4
0 -168 -261 -394 -124 538.564 7
0 -256 -289 -175 -85 448.985 8
0 -178 -239 -297 -206 256.982 6
0 -228 -97 -146 -39 210.878 4
0 -71 -163 -390 -137 650.116 6
0 -262 -280 -107 -166 394.817 7
0 -365 -66 -248 7 285.812 3
0 -162 -66 -208 -58 103.381 10
0 -275 -139 -137 -213 323.177 2
0 -141 -245 -179 -133 246.542 3
0 -200 -100 -34 -158 361.682 8
0 -176 -85 -316 -98 291.205 1
0 -133 -175 -176 -153 106.602 10
0 -376 -9 -183 -52 405.464 4
1 -201 106 -174 78 87.7946 7
1 -13 157 -263 61 545.597 1
1 -121 196 -223 100 290.143 7
1 -168 72 -30 57 287.626 3
1 -162 263 -200 100 344.742 7
1 -108 199 -195 106 264.7 2
1 -239 155 -204 100 140.384 9
1 -182 106 -212 65 111.607 8
1 -125 87 -257 272 464.528 10
1 -220 100 -327 196 297.507 3
1 -119 54 -178 106 167.29 1
1 -134 245 -364 24 647.937 3
1 -186 44 -212 80 98.8144 4
1 -352 164 -276 42 297.472 8
1 -336 115 -256 110 170.312 6
2 127 -64 -112 -245 609.607 10
2 -13 -293 45 -202 225.824 3
2 102 -149 -40 -212 320.696 3
2 3 -294 -26 -72 457.772 9
2 -68 11 5 -100 275.707 10
2 -36 -18 106 40 316.777 8
2 -101 -54 146 -212 596.423 4
2 172 -54 162 -55 30.0998 7
2 -39 -248 -21 38 583.132 2
2 -136 -231 -75 -179 170.312 3
2 26 -116 48 21 287.51 10
2 3 -75 -132 -7 312.318 4
2 -27 -147 9 61 432.185 2
2 -172 -183 10 -256 402.189 10
2 154 -31 -27 -29 372.022 5
3 -19 73 -33 211 287.417 8
3 -19 207 193 92 492.365 9
3 -28 74 51 100 176.337 5
3 126 147 -23 68 347.295 6
3 8 254 148 9 574.358 1
3 -86 138 -19 91 173.683 4
3 -72 190 41 -90 613.884 7
3 23 115 -33 83 138.996 2
3 58 105 37 57 114.785 1
3 30 100 -72 113 215.65 7
3 -67 134 -23 67 170.312 4
3 -141 58 -21 -22 298.444 3
3 9 84 176 62 346.886 1
3 187 93 29 160 353.238 7
3 -69 20 -125 48 135.22 2
4 114 25 198 -98 307.893 6
4 198 -100 255 -286 399.076 6
4 199 -137 203 -97 90.399 5
4 187 -76 255 -97 152.338 8
4 172 -109 387 -40 461.602 7
4 89 -141 271 -191 387.486 6
4 291 42 202 -117 374.428 7
4 114 65 75 -172 490.375 10
4 198 -101 210 -84 51.6173 4
4 237 -102 142 -261 380.438 8
4 190 -120 298 -88 235.282 5
4 155 73 189 -132 425.601 6
4 121 -171 191 -43 301.781 3
4 183 95 252 -141 501.76 6
4 153 -234 214 -271 152.688 5
5 218 45 272 -30 194.835 8
5 227 195 245 163 83.4302 5
5 45 117 142 62 233.016 5
5 360 154 343 124 78.9638 4
5 167 83 121 -21 237.438 1
5 243 238 187 215 131.078 8
5 184 -23 182 215 486.017 9
5 84 81 87 65 42.5576 7
5 151 99 297 47 319.968 9
5 175 69 55 64 250.208 9
5 205 70 207 58 34.3311 5
5 191 162 169 83 174.012 4
5 149 243 179 111 280.732 2
5 274 148 193 108 190.677 5
5 167 121 173 8 236.318 10
