# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 30 152 82 156 114.307 4
0 135 197 187 -57 528.536 7
0 216 -244 406 -87 502.946 8
0 192 5 289 -162 396.254 6
0 292 -142 260 47 393.38 4
0 337 -69 287 -270 424.251 6
0 433 -111 198 0 529.792 7
0 277 69 229 132 168.405 3
0 38 -64 57 194 527.397 10
0 225 -29 -24 112 582.301 2
0 32 -226 307 -266 565.788 3
0 40 92 215 -129 573.794 8
0 173 146 86 -162 650.103 1
0 67 -6 -25 120 322.026 10
0 281 110 185 -134 534.412 4
1 -178 224 112 180 596.638 7
1 257 192 396 170 291.46 1
1 201 163 296 213 224.709 7
1 71 110 335 204 570.471 3
1 143 237 -191 198 682.538 7
1 59 437 93 403 106.167 2
1 126 190 82 149 130.283 9
1 110 -6 347 139 565.676 8
1 231 157 6 -48 618.769 10
1 286 -60 142 156 529.199 3
1 112 144 176 134 139.553 1
1 35 154 204 247 395.798 3
1 -114 364 -41 199 370.855 4
1 160 131 37 47 307.893 8
1 100 173 365 162 540.456 6
2 -17 388 155 136 620.207 10
2 74 242 -132 140 469.739 3
2 -152 366 -259 82 616.976 3
2 -66 360 -216 41 715.013 9
2 -95 114 -238 -32 418.73 10
2 -270 112 -99 172 372.442 8
2 -143 81 -109 130 129.281 4
2 -120 158 -250 96 298.056 7
2 -98 181 -202 39 362.023 2
2 157 231 -279 318 899.191 3
2 46 73 35 195 254.99 10
2 -53 343 14 413 203.794 4
2 97 -7 -79 206 562.612 2
2 25 251 -82 30 501.08 10
2 -316 132 146 160 935.695 5
3 -244 -34 -446 96 490.433 8
3 -438 -27 -249 23 401.004 9
3 -203 -13 -230 153 346.363 5
3 -136 0 -24 133 357.753 6
3 -179 -63 0 -46 369.611 1
3 -314 47 -26 -185 749.643 4
3 -214 81 -49 -109 513.289 7
3 -72 -200 -11 -8 412.914 2
3 -100 -267 13 -79 448.694 1
3 -93 41 -234 -85 388.19 7
3 -38 129 -99 -60 407.2 4
3 -13 -153 -252 -151 488.017 3
3 -279 -171 86 52 865.462 1
3 -178 -209 -36 56 611.295 7
3 -126 -60 -218 -117 226.453 2
4 -141 -19 -145 -174 320.103 6
4 -38 -321 -316 -73 755.085 6
4 -175 -316 -103 -191 298.507 5
4 -186 -74 -352 -133 362.346 8
4 -18 -206 -15 -367 332.056 7
4 -350 -279 -34 -3 849.123 6
4 120 -326 -166 -288 587.027 7
4 -60 -386 -328 -24 910.817 10
4 -100 -173 -105 -137 82.6911 4
4 -260 31 -1 -128 617.822 8
4 -89 -426 163 -230 648.498 5
4 -110 -179 137 -178 504.004 6
4 -255 -85 -19 -138 493.756 3
4 -6 -153 -282 20 661.475 6
4 -72 -169 -106 -184 84.3236 5
5 307 -201 -150 -127 935.905 8
5 176 -212 45 -28 461.739 5
5 -102 -66 135 8 506.568 5
5 -29 3 25 -451 924.4 4
5 116 -193 101 -174 58.4149 1
5 -110 -383 20 -304 314.243 8
5 237 -106 93 -153 312.952 9
5 139 -229 154 -64 341.361 7
5 198 -238 -82 -311 588.719 9
5 56 122 105 -93 451.026 9
5 120 -75 -83 -120 425.856 5
5 309 -101 134 -156 376.879 4
5 378 -122 35 4 740.821 2
5 -33 80 65 -175 556.366 5
5 181 -213 55 -215 262.032 10
