# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1600

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -88 31 -234 -94 394.401 4
0 -49 -108 -126 50 361.528 7
0 -122 -63 -204 -127 218.038 8
0 -205 -179 -238 -48 280.185 6
0 -296 -369 -211 -20 728.404 4
0 -193 -150 26 -184 453.247 6
0 18 95 -400 86 846.194 7
0 -196 -107 -407 -1 482.258 3
0 -24 57 -232 -93 522.89 10
0 -209 -69 -241 -225 328.496 2
1 -383 176 -208 141 366.931 3
1 -1 -77 -198 67 498.037 8
1 -239 42 -6 97 488.807 1
1 -164 228 -221 98 293.894 10
1 -234 89 -218 -1 192.822 4
1 -339 50 -49 32 591.116 7
1 -351 168 -6 109 710.017 1
1 -378 -85 -230 62 427.195 7
1 -137 210 -328 167 401.561 3
1 -327 -95 -78 106 650.006 7
2 -59 101 40 -31 340 2
2 58 -238 -123 -76 495.819 9
2 121 38 -43 125 381.295 8
2 165 3 -68 -119 536.015 10
2 -6 -111 43 -127 113.092 3
2 -22 -164 3 -105 138.156 1
2 -31 -110 48 -79 179.729 3
2 -270 -127 -70 126 655.009 4
2 97 114 47 -153 553.283 8
2 -259 -37 214 37 967.507 6
3 -111 15 -110 30 40.0666 10
3 -176 316 195 19 960.474 3
3 149 21 -77 25 462.071 3
3 130 96 6 46 277.402 9
3 151 217 -40 33 540.422 10
3 -166 -81 -229 -68 138.655 8
3 272 -5 81 259 661.696 4
3 194 107 -246 263 943.672 7
3 -111 -125 -89 25 313.21 2
3 65 180 -125 177 390.047 3
4 434 -166 253 -207 381.171 10
4 157 -105 274 -238 364.277 4
4 428 -139 197 -115 474.487 2
4 244 -129 200 106 488.167 10
4 202 -248 102 -268 213.961 5
4 224 44 111 30 237.728 8
4 473 -117 283 128 630.081 9
4 103 -162 260 -162 324 5
4 251 -134 161 -121 191.868 6
4 161 -123 200 -174 138.406 1
5 -76 3 -44 -50 133.822 4
5 154 297 -94 76 674.364 7
5 281 94 354 182 238.674 2
5 492 89 252 212 549.366 1
5 167 10 89 -37 192.132 7
5 215 345 132 240 277.686 4
5 71 42 297 89 471.671 3
5 143 364 169 71 598.303 1
5 204 -128 201 64 394.047 7
5 201 370 250 -69 893.452 2
