# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1950

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -75 -152 -127 148 618.947 4
0 -417 -53 -223 -137 432.81 7
0 -349 -271 -102 44 810.585 8
0 -121 -353 -107 65 846.469 6
0 -121 97 -368 -317 974.168 4
0 -246 -183 -201 -104 191.835 6
0 -207 -301 -132 -42 549.281 7
0 -268 -95 -113 -26 349.329 3
0 -430 -252 -162 -100 626.208 10
0 -326 -222 -58 -130 576.703 2
0 -54 60 -58 81 52.7551 3
0 -141 -322 -245 -81 534.965 8
0 -198 -101 -16 -165 395.85 1
0 42 -78 -308 168 865.607 10
0 -423 -10 -369 -134 280.496 4
1 -169 216 -203 84 282.617 7
1 -258 104 -200 106 126.069 1
1 -333 123 -129 71 431.046 7
1 -185 76 -177 247 352.374 3
1 -19 274 -142 11 590.682 7
1 -183 286 57 201 519.215 2
1 -193 171 -158 -70 497.056 9
1 -246 -43 -91 -171 412.04 8
1 -425 -61 21 -46 902.504 10
1 -27 -45 -228 86 489.842 3
1 -420 61 -210 13 440.832 1
1 4 196 -284 343 656.693 3
1 -302 -100 -204 86 430.476 4
1 -195 118 -192 113 21.6619 8
1 -202 109 -259 70 148.13 6
2 150 -143 133 -151 47.5766 10
2 4 -93 65 -189 237.482 3
2 -118 -161 227 46 814.671 3
2 21 -147 4 -104 102.477 9
2 8 21 -147 -193 538.473 10
2 -115 -16 -42 -74 196.473 8
2 -2 -102 -147 8 374.005 4
2 -94 148 -246 -229 822.977 7
2 -55 -321 185 -102 659.803 2
2 126 76 -63 -132 572.085 3
2 -174 -336 -24 107 945.412 10
2 -38 -260 -250 48 757.818 4
2 -187 97 142 -141 822.121 2
2 151 45 109 -31 183.666 10
2 30 -339 -155 47 866.086 5
3 256 181 -103 33 786.621 8
3 55 -139 -9 124 551.35 9
3 -30 43 5 120 179.163 5
3 35 67 -49 137 228.687 6
3 -194 226 -35 -58 660.959 1
3 -63 6 128 -139 489.608 4
3 118 182 -73 140 401.127 7
3 26 -159 -87 -110 256.333 2
3 194 -33 -185 333 1063.75 1
3 -12 134 43 114 127.047 7
3 -18 130 37 209 202.52 4
3 -13 265 58 97 374.774 3
3 -269 218 -138 73 400.825 1
3 265 3 -61 137 714.931 7
3 -147 -97 177 326 1075.65 2
4 447 -48 134 -305 819.983 6
4 54 -189 216 -114 367.038 6
4 220 -113 275 -166 162.761 5
4 80 112 63 21 195.149 8
4 76 160 303 -221 896.995 7
4 182 190 428 -55 704.38 6
4 93 -6 114 -78 160 7
4 220 -117 127 -199 257.976 10
4 297 -288 352 -194 227.816 4
4 201 -127 241 -109 97.7269 8
4 216 -44 13 4 427.195 5
4 200 -100 325 -111 260.966 6
4 36 -22 221 -122 430.595 3
4 297 -31 339 76 239.896 6
4 449 -88 145 172 810.04 5
5 25 28 29 251 456.072 8
5 222 100 116 -112 484.046 5
5 160 75 120 113 120.345 5
5 307 31 351 61 116.508 4
5 286 146 317 159 77.2309 1
5 76 -155 428 45 819.701 8
5 131 296 216 321 187.2 9
5 311 195 226 127 227.706 7
5 183 204 -45 118 497.36 9
5 -68 154 407 141 960.356 9
5 244 95 199 91 100.355 5
5 203 64 368 181 414.544 4
5 172 244 34 23 531.095 2
5 323 75 214 68 228.449 5
5 -10 -102 201 124 628.375 10
