# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 75 -23 235 20 341.355 4
0 206 9 100 68 252.627 7
0 145 9 200 0 121.463 8
0 209 25 326 7 246.753 6
0 224 24 132 46 199.188 4
0 138 -1 205 8 145.204 6
0 148 -62 186 -28 111.98 7
0 211 6 231 -3 53.8634 3
0 244 -66 187 66 297.562 10
0 234 13 250 -119 275.932 2
0 309 -79 224 42 305.743 3
0 193 34 257 -20 177.475 8
0 214 2 329 -44 257.718 1
0 188 -4 211 -41 97.1321 10
0 122 39 150 137 213.843 4
1 101 208 -17 161 264.031 7
1 68 149 97 112 104.021 1
1 120 55 128 123 146.938 7
1 84 226 98 176 113.846 3
1 -2 135 97 182 229.18 7
1 85 233 -29 167 273.454 2
1 -10 259 85 211 222.876 9
1 47 173 50 128 100.2 8
1 79 263 102 51 436.488 10
1 76 134 116 162 107.652 3
1 162 199 87 171 170.112 1
1 117 167 100 116 117.517 3
1 86 228 -47 173 297.847 4
1 89 176 105 174 42.249 8
1 27 244 144 217 250.15 6
2 -67 157 -172 115 236.177 10
2 -48 166 -134 193 190.278 3
2 -91 174 -101 171 30.8806 3
2 -95 171 -178 171 176 9
2 -164 59 -51 298 538.734 10
2 -192 112 -30 209 387.64 8
2 -99 183 38 223 295.44 4
2 -215 129 -97 174 262.579 7
2 -126 118 -203 128 165.293 2
2 -98 172 -28 165 150.698 3
2 -99 172 -10 137 201.269 10
2 -115 219 -61 137 206.367 4
2 -22 268 29 104 353.494 2
2 -100 104 -58 214 245.491 10
2 -182 154 -143 173 96.764 5
3 -241 -136 -197 -30 239.539 8
3 -259 10 -198 3 132.801 9
3 -189 -2 -215 -1 62.0384 5
3 -337 53 -177 -80 426.12 6
3 -67 12 -206 9 288.065 1
3 -113 93 -229 5 301.204 4
3 -234 79 -287 -9 215.456 7
3 -214 71 -203 0 153.694 2
3 -316 5 -240 35 173.414 1
3 -161 87 -234 -37 297.785 7
3 -191 -10 -106 -13 180.106 4
3 -269 -53 -192 46 260.839 3
3 -172 10 -69 60 238.989 1
3 -182 23 -150 30 75.5134 7
3 -197 -101 -109 74 401.76 2
4 -165 -130 -76 -176 210.37 6
4 -104 -173 -102 -182 28.4391 6
4 -2 -250 -81 -193 204.833 5
4 -100 -167 -101 -52 240.009 8
4 -79 -271 -162 -274 176.108 7
4 -121 -210 -72 -180 124.909 6
4 -87 -157 -132 -173 105.52 7
4 -122 -173 -94 -158 73.5295 10
4 -59 -171 -98 -175 88.4092 4
4 -102 -189 18 -96 313.638 8
4 -210 -205 -147 -281 207.434 5
4 -82 -136 -110 -152 74.4981 6
4 -100 -173 -93 -90 176.589 3
4 -71 -127 -93 -217 195.3 6
4 -8 -224 -159 -176 326.891 5
5 60 -154 114 -157 118.167 8
5 68 -218 70 -235 44.2345 5
5 46 -116 -14 -213 238.114 5
5 96 -58 181 -147 256.138 4
5 117 -194 105 -173 58.3735 1
5 200 -153 195 -133 51.2311 8
5 7 -62 121 -185 345.41 9
5 51 -166 98 -177 106.54 7
5 196 -173 108 -247 239.957 9
5 135 -233 103 -234 74.0312 9
5 104 -118 6 -65 232.827 5
5 95 -201 146 -178 121.893 4
5 -3 -78 6 -183 220.77 2
5 60 -150 146 -234 250.433 5
5 -5 -97 174 -57 376.83 10
