# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 216 -36 246 6 113.228 4
0 217 39 301 -35 233.893 7
0 212 123 200 0 257.168 8
0 183 91 170 115 64.5894 6
0 250 -13 179 90 260.2 4
0 189 -29 90 -54 214.216 6
0 208 -104 251 73 374.297 7
0 242 -33 110 -77 288.28 3
0 278 19 277 -7 62.0384 10
0 221 -40 157 -73 154.014 2
0 186 116 275 -17 330.062 3
0 147 -15 100 12 118.407 8
0 238 -63 188 130 408.743 1
0 191 -17 335 -9 298.444 10
0 292 89 219 73 159.466 4
1 56 294 81 89 423.038 7
1 100 166 59 163 92.2192 1
1 98 173 173 229 197.2 7
1 142 216 160 152 142.966 3
1 103 173 142 225 140 7
1 191 126 96 143 203.018 2
1 62 182 62 167 40 9
1 91 162 72 67 203.763 8
1 114 229 156 134 217.74 10
1 245 141 247 186 100.089 3
1 -31 113 60 107 192.395 1
1 224 229 33 53 529.45 3
1 95 245 151 142 244.478 4
1 38 231 100 146 220.419 8
1 149 191 151 181 30.3961 6
2 -216 192 -220 198 24.4222 10
2 -119 89 -98 164 165.769 3
2 -140 113 -43 40 252.8 3
2 -133 313 -178 145 357.845 9
2 -26 193 -49 108 186.114 10
2 -92 154 -168 42 280.703 8
2 -40 171 -198 215 338.024 4
2 -168 106 -170 146 90.0999 7
2 -102 176 -99 128 106.187 2
2 -79 179 -13 176 142.136 3
2 22 241 -52 165 222.151 10
2 -151 248 -128 138 234.758 4
2 -59 50 -86 168 252.099 2
2 -33 212 -109 180 174.924 10
2 -95 173 -118 199 79.4262 5
3 -188 -80 -185 -114 78.2642 8
3 -192 -20 -152 47 166.064 9
3 -110 -54 -170 -9 160 5
3 -203 -2 -189 56 129.331 6
3 -200 -47 -261 -4 159.265 1
3 -196 -10 -181 5 52.4264 4
3 -216 31 -185 -44 172.308 7
3 -173 -14 -139 0 83.5391 2
3 -200 0 -194 61 132.589 1
3 -99 61 -158 -20 210.42 7
3 -190 72 -102 -42 298.028 4
3 -200 12 -254 23 120.218 3
3 -82 57 -96 58 38.0713 1
3 -320 -9 -220 -46 223.251 7
3 -178 -98 -119 -92 128.609 2
4 15 -104 -45 -162 176.901 6
4 -34 -171 -94 -128 157.635 6
4 -15 -67 -62 -185 264.031 5
4 -114 -305 -70 -212 215.767 8
4 -112 -99 -157 -119 108.489 7
4 -119 -82 -160 -38 130.283 6
4 -100 -156 -114 -89 146.894 7
4 -100 -177 17 -254 290.129 10
4 27 -220 -50 -71 345.44 4
4 -62 -158 -143 -292 323.158 8
4 -183 -213 -100 -173 194.272 5
4 4 -125 -65 -170 174.754 6
4 -187 -165 -60 -167 264.031 3
4 -138 -105 -91 -174 176.973 6
4 -101 -140 -73 -173 96.5563 5
5 121 -167 18 -113 242.594 8
5 198 -250 83 -284 249.842 5
5 96 -156 172 -222 211.316 5
5 59 -110 118 -82 140.614 4
5 102 -167 121 -220 122.606 1
5 76 -256 166 -58 444.99 8
5 81 -185 100 -173 54.9444 9
5 87 -134 17 -175 172.247 7
5 124 -222 105 -193 79.3397 9
5 128 -170 110 -153 59.5177 9
5 126 -314 103 -32 575.873 5
5 106 -108 102 -172 138.25 4
5 58 -131 -38 -138 202.51 2
5 25 -284 60 -211 171.914 5
5 86 -89 171 -220 322.32 10
