# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1750

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -307 -332 -197 -83 554.43 4
0 -315 -298 -8 -232 638.029 7
0 -323 -158 -271 42 423.299 8
0 -378 67 -337 -112 377.271 6
0 -361 -344 -64 -328 604.861 4
0 -207 -54 -184 -95 104.021 6
0 -296 154 -367 -37 417.539 7
0 -163 -119 -67 -164 222.047 3
0 -303 -274 -350 -113 345.44 10
0 -27 -312 -211 -118 544.76 2
0 -110 -124 -231 -230 331.727 3
0 -226 -207 -253 -50 328.609 8
0 -363 -50 -382 28 170.562 1
0 -392 -30 -37 -316 921.748 10
0 -411 37 -87 -15 666.293 4
1 -6 307 -73 295 146.132 7
1 -27 -19 -9 31 116.283 1
1 -292 217 75 141 759.573 7
1 -239 113 -153 335 486.151 3
1 -385 74 -254 236 426.677 7
1 -237 40 15 285 712.934 2
1 -149 249 -147 237 34.3311 9
1 -315 182 -103 227 443.447 8
1 -382 238 14 -39 976.53 10
1 -213 57 -180 104 124.856 3
1 -79 343 -247 -139 1030.88 1
1 -454 196 -104 73 751.968 3
1 -83 110 -131 22 210.479 4
1 -106 38 -432 216 752.859 8
1 -233 51 -59 164 424.946 6
2 -25 -111 -269 -103 498.262 10
2 260 -230 -89 -313 727.468 3
2 41 64 104 -314 776.428 3
2 -136 -46 -127 -62 46.7151 9
2 -105 -196 8 -364 414.935 10
2 18 -270 106 7 591.285 8
2 -55 -64 233 -197 644.454 4
2 109 135 -83 -123 653.204 7
2 -83 -106 130 -120 436.919 2
2 -66 35 14 -123 364.198 3
2 -25 31 -27 -64 200.042 10
2 -110 -316 18 -50 600.39 4
2 -140 -111 -246 -14 297.367 2
2 -221 -108 -87 4 359.285 10
2 -245 -171 -115 81 577.112 5
3 -26 199 -22 -93 594.055 8
3 -173 81 -230 222 314.171 9
3 41 77 -95 382 677.895 5
3 151 96 270 40 273.036 6
3 7 69 0 100 73.561 1
3 -35 135 -71 35 222.565 4
3 -61 70 -59 113 96.093 7
3 90 209 72 79 272.48 2
3 -48 113 -18 76 105.268 1
3 -45 -39 -73 27 153.388 7
3 231 287 64 293 344.215 4
3 84 40 -1 97 214.685 3
3 71 87 38 123 107.673 1
3 -19 200 -123 -31 516.664 7
3 -34 131 -136 231 295.685 2
4 164 -65 190 181 504.74 6
4 226 -62 250 -134 161.789 6
4 25 -169 198 -106 378.228 5
4 45 -14 275 -139 533.546 8
4 110 -14 237 -99 315.64 7
4 -59 -187 -49 45 474.431 6
4 136 -129 296 -227 385.255 7
4 213 -104 120 -88 198.733 10
4 390 -316 216 -100 564.732 4
4 259 -216 476 -156 460.284 8
4 116 -324 80 -351 100 5
4 -37 61 233 152 579.846 6
4 390 -100 7 -244 828.352 3
4 113 -177 154 -133 130.283 6
4 58 124 372 95 640.673 5
5 312 293 75 2 760.6 8
5 140 100 433 252 670.161 5
5 42 13 -29 48 168.316 5
5 -6 128 203 112 429.223 4
5 359 248 242 393 382.634 1
5 -44 -61 319 273 996.56 8
5 21 184 12 -57 492.336 9
5 221 230 193 187 112.626 7
5 210 86 159 -43 287.431 9
5 203 91 210 95 26.1245 9
5 444 90 98 256 777.521 5
5 279 294 170 42 559.127 4
5 212 7 -24 109 524.198 2
5 100 47 27 222 389.231 5
5 307 302 229 336 180.176 10
