# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 272 99 302 16 186.511 4
0 347 18 235 64 252.157 7
0 122 -5 130 -115 230.581 8
0 204 12 144 -2 133.223 6
0 194 9 211 -12 64.037 4
0 145 90 233 -125 474.625 6
0 216 79 144 -64 330.206 7
0 194 -75 218 62 288.173 3
0 183 7 269 2 182.29 10
0 333 15 328 -47 134.403 2
1 64 43 34 149 230.327 3
1 73 204 146 125 225.128 8
1 100 172 109 196 61.264 1
1 -8 124 -9 110 38.0713 10
1 127 194 114 226 79.0797 4
1 136 268 133 172 202.094 7
1 155 147 184 136 72.0322 1
1 157 66 -15 265 536.061 7
1 119 225 191 224 154.014 3
1 62 200 174 101 308.965 7
2 -113 149 -172 296 326.796 2
2 -156 266 -46 208 258.709 9
2 -81 125 -90 179 119.49 8
2 1 65 -111 157 299.883 10
2 -77 173 -54 269 207.434 3
2 -241 147 -186 145 120.073 1
2 30 156 -155 280 455.426 3
2 -221 99 -95 174 303.264 4
2 34 141 -152 100 390.93 8
2 -29 222 -219 127 434.853 6
3 -95 -94 -104 32 262.642 10
3 -114 -30 -75 73 230.273 3
3 -278 -68 -145 56 373.676 3
3 -180 -144 -151 -65 178.309 9
3 -312 -28 -128 59 417.063 10
3 -242 33 -240 4 68.1378 8
3 -219 -136 -125 -115 202.634 4
3 -200 -3 -160 121 270.584 7
3 -178 -16 -174 22 86.4199 2
3 -302 -80 -148 -12 346.69 3
4 -3 -267 -64 -134 302.643 10
4 -124 -133 -36 -226 266.07 4
4 -127 -201 -64 -208 136.775 2
4 -132 -170 -18 -104 273.454 10
4 23 -142 -7 -278 288.539 5
4 -32 -197 -96 -181 141.939 8
4 -38 -68 -63 -178 235.61 9
4 -88 -98 -178 -205 289.635 5
4 -146 -207 -181 -123 192 6
4 -212 -132 -45 -276 451.022 1
5 103 -175 246 -177 296.028 4
5 52 -259 159 -210 245.372 7
5 22 -189 -10 -153 106.333 2
5 97 -163 17 -283 298.444 1
5 157 -86 60 -120 215.572 7
5 28 -242 53 -72 353.657 4
5 168 -163 173 -254 192.275 3
5 34 -290 16 -204 185.727 1
5 65 -181 99 -57 267.154 7
5 88 -46 112 -282 484.434 2
