# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1200

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 233 -137 304 -27 271.847 4
0 166 46 139 73 86.3675 7
0 334 -65 157 -78 364.954 8
0 253 -36 178 51 239.73 6
0 184 0 345 -77 366.931 4
0 187 -20 182 91 232.225 6
0 275 151 128 -148 676.363 7
0 256 -23 190 -38 145.366 3
0 374 12 327 13 104.021 10
0 340 80 80 67 530.65 2
0 184 -9 254 -5 150.228 3
0 47 -61 274 -91 467.948 8
0 114 41 266 -158 510.819 1
0 259 9 142 -184 461.389 10
0 194 41 296 -18 245.669 4
1 197 88 217 226 288.883 7
1 69 175 177 220 244 1
1 243 221 82 308 376.005 7
1 75 43 69 258 440.167 3
1 175 301 -6 144 489.208 7
1 282 97 139 200 362.466 2
1 18 129 124 314 436.432 9
1 145 189 69 92 256.455 8
1 130 67 193 202 307.953 10
1 259 155 139 304 392.628 3
1 -4 311 66 328 154.069 1
1 -17 40 127 355 702.708 3
1 92 129 46 140 104.594 4
1 15 244 130 76 417.181 8
1 -90 218 123 188 440.205 6
2 -134 145 31 322 493.959 10
2 -137 171 66 171 416 3
2 -101 159 -246 67 353.447 3
2 -81 178 -79 155 56.1736 9
2 -216 138 -225 295 324.516 10
2 -107 169 10 199 251.57 8
2 73 211 -124 160 416.989 4
2 -79 -19 -21 154 374.927 7
2 -123 -5 -56 163 371.735 2
2 -99 173 -40 62 261.412 3
2 -163 172 -207 215 133.045 10
2 -110 165 -95 169 41.0484 4
2 -106 351 -85 195 324.814 2
2 45 132 -82 324 470.404 10
2 -93 105 69 74 339.879 5
3 -86 51 -210 7 273.15 8
3 -229 5 -232 -96 212.089 9
3 -77 53 -190 12 250.416 5
3 -203 -6 -201 -1 20.7703 6
3 -78 142 -250 -131 655.331 1
3 -193 6 -270 47 184.471 4
3 -57 82 -180 43 268.07 7
3 -244 -17 -138 85 304.211 2
3 -319 11 -119 93 442.315 1
3 -207 -19 -177 -46 90.7217 7
3 -279 -33 -319 -122 205.151 4
3 -233 28 -271 -154 381.849 3
3 -323 -87 -229 -9 254.295 1
3 -295 -69 -264 63 281.183 7
3 -228 96 -165 -4 246.381 2
4 -235 -270 -76 -48 556.132 6
4 51 -117 4 -264 318.662 6
4 -119 -319 -112 -195 258.395 5
4 -97 -194 -254 -127 351.397 8
4 -189 -185 -47 -59 389.684 7
4 -87 -197 -210 -271 297.089 6
4 -46 -52 -38 -323 552.236 7
4 23 -234 -99 -163 292.312 10
4 -80 -130 -165 -239 286.449 4
4 -69 -217 73 -156 319.095 8
4 -151 -174 16 -227 360.417 5
4 28 -206 -30 -159 159.305 6
4 -123 -147 -68 -278 294.155 3
4 -133 -118 -43 -163 211.246 6
4 -85 -188 -148 -177 137.906 5
5 123 -130 201 -188 204.402 8
5 26 -250 62 -197 138.141 5
5 94 -208 93 -153 120.018 5
5 18 -50 96 -100 195.3 4
5 95 -173 173 -340 378.635 1
5 6 -135 -29 -215 184.642 8
5 157 9 54 -234 537.856 9
5 90 -160 7 -118 196.043 7
5 105 -154 89 -187 83.3485 9
5 132 -294 94 -177 256.033 9
5 58 -206 102 -140 168.644 5
5 25 -54 106 -185 318.039 4
5 -48 -92 144 -173 426.773 2
5 16 -80 188 -321 602.166 5
5 47 -216 217 -102 419.37 10
