# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 120 -114 272 113 556.381 4
0 87 37 221 141 349.246 7
0 130 71 277 -61 405.135 8
0 220 -3 96 32 267.69 6
0 123 13 304 -20 377.967 4
0 148 -70 209 -38 147.768 6
0 270 74 141 96 271.725 7
0 147 -3 157 -130 264.786 3
0 246 -65 101 -54 300.833 10
0 212 17 305 58 213.273 2
0 224 102 181 -78 380.13 3
0 119 0 143 58 135.539 8
0 59 -24 101 65 206.825 1
0 108 55 277 105 362.483 10
0 268 12 313 -10 110.18 4
1 40 83 157 74 244.691 7
1 78 168 103 170 60.1597 1
1 105 261 92 121 291.205 7
1 128 142 128 140 14 3
1 90 236 58 173 151.322 7
1 207 186 -5 157 437.949 2
1 208 126 88 166 262.982 9
1 69 125 143 210 235.397 8
1 39 84 63 216 278.328 10
1 -19 205 184 128 444.226 3
1 61 237 100 173 159.893 1
1 153 287 140 137 311.125 3
1 32 262 22 130 274.757 4
1 157 186 100 173 126.927 8
1 52 220 99 181 132.147 6
2 -109 137 -99 173 84.7262 10
2 -89 46 -162 162 284.117 3
2 -138 143 -169 262 255.943 3
2 -39 141 -134 262 317.675 9
2 -131 190 -138 188 24.5602 10
2 -172 112 -99 191 225.128 8
2 -160 174 -113 315 307.254 4
2 -88 156 -96 218 135.028 7
2 -100 143 -52 236 219.313 2
2 -168 187 -79 175 189.611 3
2 -171 170 -24 242 337.371 10
2 -3 67 -123 68 250.008 4
2 -12 218 -101 103 300.833 2
2 -127 124 10 255 389.104 10
2 12 164 -62 143 163.844 5
3 -157 18 -158 -92 230.009 8
3 -120 22 -221 91 254.639 9
3 -204 -42 -278 -1 179.198 5
3 -201 5 -223 3 54.1814 6
3 -122 89 -196 -117 447.776 1
3 -237 -66 -234 69 280.067 4
3 -192 -63 -123 9 209.449 7
3 -200 -12 -229 18 93.4506 2
3 -52 2 -109 -85 218.019 1
3 -205 -72 -193 9 173.768 7
3 -212 -61 -147 -5 181.593 4
3 -250 -81 -169 -30 201.437 3
3 -100 -39 -106 56 200.379 1
3 -200 2 -207 -114 242.422 7
3 -196 57 -188 -5 135.028 2
4 -95 -151 -92 -173 54.4072 6
4 -125 -181 -47 -114 215.65 6
4 -151 -150 -62 -145 188.281 5
4 -13 -278 -101 -172 285.536 8
4 -99 -286 -100 -172 238.009 7
4 -91 -162 -129 -160 86.1052 6
4 -54 -204 -92 -260 145.351 7
4 -148 -186 -82 -267 218.969 10
4 -204 -87 -108 -177 273.181 4
4 -48 -280 -4 -127 328.402 8
4 -130 -123 -53 -229 272.031 5
4 -107 -188 -156 -173 112.489 6
4 -21 -144 -53 -221 176.769 3
4 -98 -161 -92 -291 270.277 6
4 -72 -265 -71 -209 122.018 5
5 80 -136 98 -177 99.5545 8
5 175 -168 138 -173 84.6726 5
5 6 -121 145 -198 327.805 5
5 86 -173 92 -252 168.455 4
5 83 -225 108 -119 227.816 1
5 91 -182 50 -143 123.172 8
5 241 -169 100 -161 292.454 9
5 213 -190 169 -171 105.854 7
5 104 -218 188 -292 233.893 9
5 115 -103 78 -143 118.977 9
5 111 -187 123 -26 332.893 5
5 107 -179 6 -123 240.972 4
5 111 -313 102 -280 78.4105 2
5 166 -165 86 -210 193.576 5
5 23 -264 -24 -104 343.521 10
