# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -195 -95 -250 -63 137.264 4
0 -209 -133 -138 -120 154.361 7
0 -250 -1 -189 -53 170.312 8
0 -279 -101 -192 -170 232.081 6
0 -327 -69 -131 -163 444.75 4
0 -171 -97 -118 -100 116.17 6
0 -151 -21 -236 -114 261.984 7
0 -257 -138 -188 -110 158.93 3
0 -163 14 -181 -103 246.753 10
0 -144 -139 -297 -162 319.438 2
0 -82 -162 -114 -111 130.416 3
0 -196 -105 -201 -129 59.0306 8
0 -52 -112 -161 -164 251.537 1
0 -238 -101 -203 -9 206.865 10
0 -218 -66 -210 45 232.576 4
1 -157 59 -204 95 128.406 7
1 -175 85 -114 138 171.617 1
1 -203 101 -250 121 112.157 7
1 -185 87 -149 116 102.455 3
1 -219 53 -234 90 89.8499 7
1 -272 58 -236 164 233.893 2
1 -80 134 -324 74 512.538 9
1 -164 132 -113 98 132.589 8
1 -173 81 -227 207 284.168 10
1 -125 82 -261 208 380.794 3
1 -205 47 -156 83 131.606 1
1 -220 138 -138 89 201.05 3
1 -208 94 -204 100 24.4222 4
1 -222 119 -220 144 60.1597 8
1 -333 97 -175 16 365.106 6
2 75 -110 47 -133 82.4707 10
2 100 -166 -95 -112 414.678 3
2 51 -156 59 -148 32.6274 3
2 -46 28 3 -15 140.384 9
2 -13 -113 -134 -117 252.132 10
2 120 -96 43 -126 175.276 8
2 9 48 2 -131 368.274 4
2 5 -58 38 -5 134.868 7
2 21 0 -71 -92 270.215 2
2 110 -86 -13 -109 260.264 3
2 -10 -101 116 -19 310.666 10
2 -95 0 -77 24 70 4
2 52 -102 -37 -38 229.244 2
2 12 -87 -116 -38 284.117 10
2 35 -95 128 -51 215.767 5
3 8 148 -28 105 122.161 8
3 -32 130 -6 9 257.524 9
3 -14 181 20 1 376.366 5
3 136 88 -26 -6 384.593 6
3 -1 90 96 127 217.634 1
3 81 187 -82 200 337.035 4
3 36 114 62 89 82.1388 7
3 -37 107 -20 209 216.814 2
3 41 103 -23 180 210.25 1
3 -4 100 3 66 79.4262 7
3 2 95 -4 179 178.428 4
3 -60 158 3 100 181.266 3
3 4 -48 -1 98 302.171 1
3 -66 51 40 86 233.258 7
3 -38 6 0 100 212.781 2
4 200 -100 290 -180 250.832 6
4 163 -42 174 -19 60.9902 6
4 192 -97 228 27 268.24 5
4 216 -86 208 -104 49.3954 8
4 236 -109 216 -128 65.1725 7
4 263 -127 183 46 391.203 6
4 232 -97 202 -164 156.82 7
4 204 -124 243 -83 123.172 10
4 180 46 208 -33 177.631 4
4 156 -43 154 -126 176.048 8
4 223 33 60 -116 451.679 5
4 200 -100 212 -140 93.5225 6
4 256 -67 226 -226 333.611 3
4 233 31 219 -96 265.539 6
4 293 -139 342 -127 110.896 5
5 125 210 269 117 352.841 8
5 147 108 104 132 108.489 5
5 183 155 90 18 341.168 5
5 220 57 263 41 101.761 4
5 168 170 196 86 187.088 1
5 118 125 163 17 244 8
5 106 153 147 147 92.8734 9
5 200 100 199 136 82.0278 7
5 166 97 300 0 340.847 9
5 328 36 132 222 550.415 9
5 242 117 94 166 321.801 5
5 225 177 229 40 284.117 4
5 128 224 226 145 261.754 2
5 212 94 200 92 34.3311 5
5 197 51 152 174 271.947 10
