# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1600

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 200 0
C 100 173
C -99 173
C -200 0
C -100 -173
C 100 -173

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 124 26 166 -135 342.776 4
0 94 -84 165 21 263.503 7
0 156 -72 313 -249 483.193 8
0 169 -14 132 240 523.361 6
0 281 35 196 18 183.367 4
0 19 86 373 143 727.119 6
0 176 -15 163 20 84.6726 7
0 406 77 259 5 337.371 3
0 45 -112 410 192 960.034 10
0 149 143 235 -10 361.027 2
0 158 -29 186 7 101.214 3
0 110 13 179 4 149.169 8
0 195 17 4 117 441.189 1
0 44 -94 32 63 324.916 10
0 223 -100 259 -244 306.864 4
1 -69 179 13 36 339.685 7
1 209 48 209 75 64 1
1 313 281 92 160 513.913 7
1 -53 191 -68 75 243.932 3
1 102 155 289 308 493.231 7
1 31 222 22 300 167.035 2
1 96 167 165 293 297.312 9
1 378 240 314 -14 533.878 8
1 -121 136 100 173 458.152 10
1 44 253 174 269 271.962 3
1 101 153 186 -63 474.246 1
1 -80 56 93 190 447.653 3
1 244 100 144 307 469.778 4
1 161 187 142 41 304.462 8
1 263 150 -54 156 644.114 6
2 121 372 98 267 224.979 10
2 -170 -18 -163 341 728.136 3
2 -129 366 -90 214 323.847 3
2 -222 293 -182 26 549.959 9
2 98 82 -264 164 752.342 10
2 42 150 -99 61 343.479 8
2 -271 232 -248 -41 557.934 4
2 -36 132 -157 326 467.283 7
2 -104 287 23 24 594.116 2
2 -73 409 -99 174 482.868 3
2 29 155 -367 262 830.402 10
2 -82 177 -255 316 453.847 4
2 45 235 -7 156 199.156 2
2 -47 135 -21 187 126.276 10
2 -239 224 -84 177 333.938 5
3 -106 -163 -42 -240 210.25 8
3 -263 124 -321 -241 749.159 9
3 -327 -165 -77 117 763.721 5
3 -88 120 8 -130 545.597 6
3 -353 151 -55 -205 938.526 1
3 -208 6 -213 -100 222.236 4
3 -144 6 -202 -78 214.157 7
3 -183 219 -166 -12 473.249 2
3 -203 263 -144 -96 737.632 1
3 -60 195 -242 36 493.343 7
3 -200 8 -273 -116 297.785 4
3 -375 -85 -201 -205 432.734 3
3 -357 -123 66 -33 874.937 1
3 -422 69 -182 -138 643.874 7
3 -199 -5 -297 18 211.326 2
4 -205 -107 -251 -257 323.79 6
4 -89 61 -280 -355 925.504 6
4 -9 -365 -298 -64 844.559 5
4 -62 -450 -327 -174 775.248 8
4 -112 -303 -207 -189 306.789 7
4 -52 -146 -236 -376 599.087 6
4 -186 -93 -105 -287 430.462 7
4 -290 -276 -239 -242 132.589 10
4 -30 -88 77 -184 297.507 4
4 -100 -173 -36 -292 280.237 8
4 -350 -21 -190 -109 375.207 5
4 -202 -109 -261 -320 448.187 6
4 -81 49 -97 -127 363.452 3
4 -110 -166 -105 -182 43.5261 6
4 -18 -319 -77 -104 455.897 5
5 -36 -173 308 38 817.111 8
5 12 -255 267 -76 633.108 5
5 92 -202 33 -126 202.427 5
5 32 -40 -25 -343 626.63 4
5 119 -416 141 -112 619.59 1
5 106 -174 234 -406 539.936 8
5 -30 -234 146 -117 432.682 9
5 -49 -138 120 -236 400.717 7
5 216 -382 147 -80 629.564 9
5 178 -160 157 -22 289.177 9
5 141 -344 243 -367 219.122 5
5 131 -50 101 -56 71.1882 4
5 29 -116 184 -97 322.32 2
5 171 -318 61 -260 258.709 5
5 232 -107 163 -257 340.218 10
