# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 850

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -190 -146 -109 -24 302.882 4
0 -187 -120 -162 -19 218.096 7
0 -215 -29 -198 -99 154.069 8
0 -191 -76 -154 -178 227.007 6
0 -222 -18 -250 28 117.703 4
0 -193 -58 -214 -39 66.6392 6
0 -203 -94 -320 -165 283.715 7
0 -213 -104 -205 41 300.441 3
0 -334 -83 -216 -110 252.099 10
0 -202 -101 -231 -90 72.0322 2
0 -219 -8 -346 -85 307.039 3
0 -152 -93 -185 -99 77.082 8
0 -189 -112 -107 -66 198.043 1
0 -220 46 -199 -106 316.888 10
0 -135 -33 -145 -5 69.4643 4
1 -301 88 -277 133 112 7
1 -237 93 -167 138 176.433 1
1 -91 5 -227 131 380.794 7
1 -194 103 -218 111 60.5964 3
1 -267 74 -145 74 254 7
1 -214 10 -279 203 417.303 2
1 -281 -23 -175 158 429.509 9
1 -83 40 -125 115 181.919 8
1 -325 32 -336 157 260.966 10
1 -348 104 -211 124 286.904 3
1 -197 216 -245 53 349.841 1
1 -212 88 -231 59 79.3397 3
1 -186 143 -267 45 264.283 4
1 -224 119 -200 92 82.2496 8
1 -194 81 -192 101 50.1995 6
2 9 -47 86 -83 180 10
2 75 -156 74 17 356.006 3
2 -49 -204 0 -98 243.555 3
2 3 -132 34 -173 112.801 9
2 -12 -109 -87 -188 227.862 10
2 -16 -150 -5 -34 243.041 8
2 6 -103 14 -57 103.381 4
2 -38 -110 -63 -234 262.99 7
2 -41 -222 126 -155 369.878 2
2 12 -218 138 -100 355.254 3
2 115 -124 -38 36 452.76 10
2 18 -48 21 -244 402.046 4
2 52 -146 -6 -131 129.817 2
2 -103 -184 25 -111 304.707 10
2 -56 -37 -38 -94 129.549 5
3 -50 67 0 33 130.93 8
3 6 97 -1 213 242.422 9
3 -10 100 3 112 45.3836 5
3 -17 82 -39 41 103.059 6
3 -4 103 -3 97 22.1655 1
3 144 119 -9 140 318.869 4
3 41 86 6 10 177.344 7
3 -135 124 -6 117 268.38 2
3 -134 89 -24 180 295.524 1
3 10 168 1 101 145.204 7
3 0 100 -33 -22 262.769 4
3 -1 105 4 100 24.1421 3
3 -29 145 39 111 162.053 1
3 -129 156 -2 130 269.268 7
3 4 105 3 99 22.1655 2
4 122 -106 265 -64 308.081 6
4 206 -110 116 -155 211.246 6
4 268 -150 106 -96 351.526 5
4 232 -78 290 -82 126.276 8
4 154 -10 147 -219 428.234 7
4 221 -95 183 -135 120.345 6
4 237 -87 195 -53 118.074 7
4 202 -102 242 -39 159.251 10
4 206 16 221 -91 226.093 4
4 206 -79 272 -141 191.108 8
4 188 -74 141 -197 273.348 5
4 120 -30 187 -56 153.736 6
4 170 -107 220 -109 110.08 3
4 297 -43 175 -130 309.686 6
4 209 -111 131 -143 178.618 5
5 302 37 226 26 163.584 8
5 226 162 200 100 144.462 5
5 244 65 188 133 186.182 5
5 161 132 237 26 270.86 4
5 160 102 188 157 133.434 1
5 288 218 115 83 448.88 8
5 220 41 104 136 309.873 9
5 253 38 243 109 153.402 7
5 122 48 238 83 252.33 9
5 193 134 237 116 105.079 9
5 157 206 207 50 337.634 5
5 121 113 268 165 321.853 4
5 274 143 247 61 182.662 2
5 93 156 185 240 259.159 5
5 93 7 203 102 300.689 10
