# VRP parameters: V = num of vehicles, L = max_load, T = max_tour_length
V 3
L 15
T 1000

# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C -200 -100
C -200 100
C 0 -100
C 0 100
C 200 -100
C 200 100

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 -329 -58 -276 -189 292.63 4
0 -170 -130 -239 -94 165.653 7
0 -164 -244 -222 -125 274.764 8
0 -117 -32 -294 -185 477.923 6
0 -141 -26 -276 -103 320.831 4
0 -200 -108 -310 -35 274.038 6
0 -217 -49 -347 -76 275.548 7
0 -89 -164 -207 -113 267.099 3
0 -236 -117 -167 -105 150.071 10
0 -326 -86 -82 -95 498.332 2
0 -175 -65 -137 -231 350.588 3
0 -61 -71 -181 15 305.269 8
0 -85 -116 -161 -190 222.151 1
0 -234 -124 -182 -111 117.201 10
0 -200 16 -225 -67 183.367 4
1 -199 100 -199 94 22 7
1 -205 105 -291 126 187.054 1
1 -200 92 -311 43 252.669 7
1 -276 4 -163 137 359.044 3
1 -128 21 -196 110 234.009 7
1 -69 100 -131 66 151.421 2
1 -200 100 -112 105 186.284 9
1 -281 91 -216 -23 272.458 8
1 -265 85 -248 39 108.082 10
1 -148 105 -146 120 40.2655 3
1 -190 117 -188 102 40.2655 1
1 -280 147 -166 64 292.028 3
1 -175 51 -178 106 120.164 4
1 -121 89 -287 159 370.311 8
1 -164 27 -291 123 328.402 6
2 1 -93 15 -134 96.6487 10
2 112 -29 38 -89 200.536 3
2 -37 -109 -36 -109 12 3
2 76 -127 -49 31 412.934 9
2 48 15 81 -11 94.0238 10
2 -127 -112 -9 -33 294.007 8
2 37 -104 16 -193 192.888 4
2 -17 -96 43 -98 130.067 7
2 9 -113 -5 4 245.669 2
2 10 -116 2 -136 53.0813 3
2 -78 -118 -25 -183 177.738 10
2 113 -35 1 -187 387.614 4
2 -35 -44 7 -192 317.688 2
2 -64 -170 -30 -88 187.539 10
2 78 23 28 -12 132.066 5
3 -22 -33 107 81 354.308 8
3 -30 -5 -116 140 347.171 9
3 -130 160 39 83 381.43 5
3 1 102 70 76 157.472 6
3 59 173 -32 66 290.927 1
3 -79 139 -14 -44 398.402 4
3 -6 89 37 137 138.888 7
3 103 8 -13 248 543.127 2
3 -59 9 -8 88 198.064 1
3 -44 84 -43 94 30.0998 7
3 1 109 0 100 28.1108 4
3 50 168 -8 23 322.34 3
3 -88 39 102 76 397.138 1
3 59 22 -88 38 305.736 7
3 -35 122 3 26 216.495 2
4 100 -34 77 -113 174.56 6
4 220 -120 223 -52 146.132 6
4 203 -107 111 -203 275.932 5
4 218 -114 231 -68 105.603 8
4 218 -97 205 -90 39.5296 7
4 237 -31 188 -66 130.433 6
4 163 -64 223 -232 366.786 7
4 147 -142 251 -49 289.034 10
4 92 -89 202 -100 231.097 4
4 225 -53 265 -100 133.434 8
4 214 -25 230 -102 167.29 5
4 253 -7 199 -219 447.539 6
4 200 -100 203 -102 17.2111 3
4 200 -100 167 -116 83.3485 6
4 126 -116 315 -77 395.964 5
5 64 69 206 100 300.689 8
5 302 57 306 128 152.225 5
5 193 105 266 172 208.172 5
5 164 165 222 148 130.88 4
5 110 3 276 86 381.187 1
5 307 132 210 191 237.068 8
5 123 90 189 88 142.061 9
5 168 57 269 85 219.619 7
5 245 13 202 193 380.13 9
5 299 -5 239 87 229.672 9
5 145 197 191 135 164.402 5
5 113 212 193 -2 466.929 4
5 283 108 141 118 294.703 2
5 165 190 236 61 304.496 5
5 142 233 201 97 306.493 10
