# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 177 110 5 73 361.869
0 222 39 196 343 620.22
0 185 90 79 29 254.598
0 94 189 66 175 72.6099
0 14 150 117 85 253.59
0 -29 296 187 127 558.514
0 6 108 66 241 301.815
0 126 130 180 148 123.842
0 44 117 0 86 117.648
0 95 130 27 339 449.568
0 -55 145 80 209 308.804
0 234 44 93 158 372.64
0 -71 166 94 181 341.361
0 166 227 115 195 130.416
0 187 113 176 153 92.9699
1 -186 137 -160 164 84.9667
1 -279 120 38 200 663.878
1 -33 138 -226 98 404.203
1 -100 170 14 167 238.079
1 -83 183 -100 153 78.9638
1 -6 6 -77 132 299.254
1 -17 216 83 174 226.924
1 -228 203 -80 64 416.079
1 -77 161 -196 131 255.447
1 -166 196 21 260 405.297
1 -135 289 -183 160 285.282
1 82 118 -145 226 512.764
1 -71 149 7 161 167.835
1 -170 148 -108 182 151.421
1 8 321 -159 67 617.964
2 -9 8 47 -2 123.772
2 1 -61 106 117 423.323
2 -151 -8 -27 181 462.093
2 -114 -108 -144 -46 147.753
2 172 23 -49 -42 470.721
2 -45 46 -78 124 179.387
2 5 -81 -45 -41 138.062
2 23 -107 61 -61 129.331
2 104 63 8 18 222.047
2 7 -40 -2 -68 68.8218
2 0 39 99 138 290.014
2 -25 -3 16 -50 134.74
2 -40 89 85 140 280.007
2 -10 -42 -24 -50 42.249
2 21 -12 82 49 182.534
