# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 27 29 40 90 134.74
0 13 299 48 142 331.708
0 107 162 113 306 298.25
0 103 206 103 163 96
0 55 200 96 186 96.6487
0 41 79 119 201 299.607
0 72 158 -26 139 209.65
0 2 196 121 273 293.478
0 149 248 117 173 173.083
0 112 276 216 107 406.873
0 63 106 196 213 351.397
0 48 168 151 214 235.61
0 18 183 144 19 423.628
0 126 83 171 245 346.268
0 226 162 82 181 300.496
1 -100 173 -111 216 98.7694
1 -93 205 -68 193 65.4617
1 -141 153 -258 150 244.077
1 -73 143 -238 178 347.343
1 -55 48 52 188 362.415
1 -108 136 -263 189 337.622
1 -159 185 -108 168 117.517
1 -50 168 -102 342 373.208
1 -106 180 -158 100 200.83
1 -278 136 -17 187 541.872
1 -153 192 -2 205 313.117
1 -66 122 -176 232 321.127
1 -100 173 -89 173 32
1 5 122 -50 226 245.296
1 -278 248 -77 240 412.318
2 -17 6 0 0 46.0555
2 -53 -150 -1 -23 284.467
2 -12 180 119 29 409.81
2 57 9 -7 -40 171.208
2 -11 18 20 114 211.762
2 137 -128 -12 3 406.797
2 7 1 -177 -62 398.973
2 75 5 2 150 334.678
2 -4 -1 27 -6 72.8013
2 0 0 -105 -22 224.56
2 7 16 -20 122 228.769
2 -6 7 -179 81 386.324
2 -100 22 0 5 212.869
2 -130 -62 -100 -3 142.378
2 -6 -8 -54 22 123.208
