# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 196 155 192 160 22.8062
0 -8 189 35 96 214.919
0 -63 172 98 138 339.102
0 -31 66 176 251 565.244
0 297 199 131 190 342.488
0 118 207 -37 51 449.823
0 110 178 152 131 136.063
0 95 171 100 173 20.7703
0 177 61 125 249 400.118
0 39 278 119 143 323.847
0 66 179 -65 110 306.122
0 179 192 118 141 169.022
0 73 120 -9 207 249.107
0 73 135 44 208 167.099
0 34 287 93 71 457.826
1 -21 233 -91 133 254.131
1 -168 39 -197 76 104.021
1 -109 172 -95 188 52.5206
1 -218 266 -67 22 583.888
1 -51 -5 -95 190 409.805
1 -117 170 -124 132 87.2787
1 -128 41 -108 248 425.928
1 -100 172 -189 43 323.445
1 -98 -14 -74 205 450.622
1 -82 193 -71 60 276.908
1 -47 149 38 181 191.648
1 -35 217 -290 216 520.004
1 -134 193 -44 194 190.011
1 -136 265 -62 108 357.131
1 -277 169 -81 71 448.269
2 14 -33 -31 15 141.59
2 21 165 -66 95 233.329
2 -121 107 -95 98 65.0273
2 -117 17 -107 148 272.762
2 53 110 -14 -1 269.307
2 67 -126 6 125 526.612
2 89 1 14 76 222.132
2 -56 -12 0 0 124.543
2 35 -143 -2 23 350.147
2 -168 8 -1 -13 346.63
2 62 47 18 52 98.5664
2 70 -111 60 -78 78.9638
2 -37 -164 -65 157 654.438
2 -56 -76 -116 102 385.681
2 2 0 3 -4 18.2462
