# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 113 221 117 166 120.291
0 29 241 58 302 145.085
0 162 295 38 58 544.958
0 82 240 52 185 135.3
0 110 219 192 224 174.305
0 31 171 101 171 150
0 103 181 160 224 152.801
0 128 224 4 235 258.974
0 98 145 117 210 145.44
0 162 184 142 48 284.925
1 -120 222 -11 262 242.215
1 -105 171 -176 59 275.217
1 -131 85 -238 161 272.488
1 -149 159 -223 163 158.216
1 -131 257 -57 113 333.802
1 -53 292 -9 115 374.774
1 -28 151 -105 84 214.137
1 -218 116 -63 260 433.136
1 -115 88 -79 232 306.864
1 -100 173 -100 171 14
2 -13 47 3 9 92.4621
2 37 -3 58 -28 75.2993
2 -76 119 -28 5 257.386
2 -63 53 16 25 177.631
2 -40 7 -23 -46 121.319
2 56 76 -8 -9 222.8
2 86 -84 19 -20 195.311
2 30 6 -116 14 302.438
2 -33 -68 55 -61 186.556
2 -1 -110 -15 43 317.278
