# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 183 198 145 146 138.81
0 12 94 189 149 380.697
0 79 143 32 268 277.088
0 244 173 152 203 203.536
0 182 212 109 111 259.239
0 95 262 106 254 37.2029
0 118 174 150 296 262.254
0 100 173 48 160 117.201
0 77 137 145 146 147.186
0 63 294 32 187 232.8
1 -139 205 -98 288 195.149
1 -71 203 -106 201 80.1142
1 -72 131 -115 231 227.706
1 -102 176 -75 186 67.5847
1 -138 217 -58 68 348.237
1 -56 214 -44 256 97.3613
1 -85 196 -115 183 75.3911
1 -126 274 -96 51 460.018
1 -150 49 -92 122 196.473
1 -147 67 -102 163 222.047
2 -125 20 60 -6 383.636
2 14 -11 -108 -18 254.401
2 107 16 90 12 44.9285
2 88 23 -10 77 233.786
2 -79 -57 -74 -107 110.499
2 116 -79 -18 110 473.366
2 8 -95 4 -52 96.3713
2 -48 10 -61 117 225.574
2 51 -74 6 -112 127.796
2 126 62 -27 -84 432.966
