# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 14 104 55 242 297.924
0 42 88 117 149 203.349
0 131 171 100 173 72.1289
0 156 178 88 182 146.235
0 97 157 25 186 165.242
0 -25 206 210 135 500.983
0 94 259 59 295 110.419
0 230 245 170 231 133.223
0 106 211 49 158 165.666
0 29 204 42 243 92.2192
0 101 195 186 133 220.419
0 57 274 -23 151 303.455
0 136 299 100 173 272.084
0 108 187 155 192 104.53
0 130 161 137 214 116.921
1 -100 293 -110 131 334.617
1 -158 216 -116 121 217.74
1 -68 173 -150 132 193.358
1 -78 210 -89 210 32
1 -171 142 -184 168 68.1378
1 -81 184 -95 152 79.857
1 -171 94 -210 264 358.832
1 -219 132 -80 166 296.196
1 -101 173 -106 166 27.2047
1 -150 128 -71 183 202.52
1 -100 157 -203 130 222.96
1 -159 153 -106 57 229.317
1 -94 195 -142 143 151.534
1 -60 179 -100 212 113.711
1 -110 167 -63 158 105.708
2 -39 -4 -52 -66 136.696
2 1 84 20 69 58.4149
2 110 -31 29 -50 176.397
2 -14 101 -60 133 122.071
2 -28 -2 -34 -48 102.779
2 -44 111 -34 39 155.382
2 -77 116 -34 -109 468.144
2 -4 127 17 -138 541.662
2 17 -16 11 9 61.4198
2 -10 -24 -7 11 80.2567
2 82 -42 -25 -73 232.8
2 -16 98 -2 -15 237.728
2 -128 62 54 -62 450.454
2 -72 120 15 -77 440.711
2 44 -66 128 -33 190.499
