# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 166 82 101 186 255.284
0 -37 229 199 128 523.408
0 185 142 136 47 223.785
0 107 178 55 221 144.952
0 97 109 90 154 101.082
0 167 221 82 164 214.685
0 -25 203 105 310 346.743
0 32 234 98 249 145.366
0 65 303 161 243 236.416
0 91 143 -16 192 245.372
0 221 87 26 264 536.703
0 61 80 138 240 365.128
0 203 250 237 142 236.451
0 49 184 -36 146 196.215
0 74 176 125 184 113.247
1 -89 166 -76 100 144.536
1 -199 160 -193 71 188.404
1 -179 272 -194 125 305.527
1 -107 180 -127 150 82.111
1 -107 181 -131 164 68.8218
1 -108 189 -103 166 57.0744
1 -15 199 -96 175 178.962
1 -110 149 -67 194 134.483
1 -80 209 -243 180 341.119
1 -140 165 21 150 333.395
1 -83 313 -41 95 454.018
1 -78 225 -121 58 354.894
1 -100 173 -86 174 38.0713
1 -89 97 -18 209 275.217
1 -99 246 -172 223 163.075
2 31 -4 7 44 117.331
2 81 52 -63 -16 328.496
2 26 70 74 -82 328.798
2 -19 12 -8 -70 175.469
2 -42 -10 3 3 103.68
2 128 61 14 -114 427.713
2 -90 -34 -23 -137 255.748
2 -23 -48 -70 28 188.718
2 56 -9 34 51 137.812
2 -14 -114 -35 -89 75.2993
2 32 117 -2 -8 269.083
2 116 -13 -26 -11 294.028
2 -61 -37 8 0 166.589
2 -96 -49 9 35 278.931
2 -38 73 -7 29 117.648
