# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 116 187 131 241 122.089
0 78 172 117 286 250.973
0 106 178 17 86 266.008
0 55 110 234 229 439.893
0 151 291 161 280 39.7321
0 112 174 95 206 82.4707
0 86 98 28 92 126.619
0 8 190 82 80 275.149
0 75 39 185 122 285.601
0 -34 158 148 302 474.155
0 108 45 223 178 361.648
0 199 222 34 273 355.404
0 107 173 111 171 18.9443
0 6 108 41 97 83.3757
0 39 151 109 44 265.726
1 -88 149 -133 245 222.047
1 -110 78 -11 269 440.265
1 -109 123 -209 111 211.435
1 -91 203 -97 311 226.333
1 -76 174 -32 113 160.426
1 -98 167 -106 179 38.8444
1 -149 186 7 221 329.756
1 -169 79 -34 219 398.973
1 -77 174 -179 255 270.5
1 -53 173 -101 169 106.333
1 -86 161 -178 146 196.43
1 -76 148 -111 123 96.0233
1 12 247 -183 117 478.722
1 -23 298 -140 227 283.715
1 -29 168 -136 230 257.33
2 36 -11 -84 20 257.879
2 4 16 -117 69 274.197
2 99 26 -10 66 242.215
2 -63 45 -19 22 109.298
2 -61 108 82 -99 513.182
2 -92 86 -3 3 253.393
2 14 -90 -128 -12 334.025
2 -63 0 84 63 329.862
2 0 0 7 -66 142.74
2 80 62 4 -134 430.438
2 -56 -80 21 -129 192.538
2 -49 -20 -18 -37 80.7107
2 82 -44 39 6 141.894
2 -1 -3 0 0 16.3246
2 -72 8 61 -24 283.591
