# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 52 204 20 80 266.125
0 129 151 195 148 142.136
0 112 217 58 217 118
0 112 99 196 95 178.19
0 46 130 100 154 128.186
0 69 202 13 187 125.948
0 81 205 145 33 377.042
0 8 231 61 168 174.657
0 111 54 108 171 244.077
0 106 178 117 235 126.103
0 179 257 67 299 249.232
0 96 175 112 256 175.13
0 68 65 141 236 381.86
0 114 142 183 159 152.127
0 149 152 207 111 152.056
1 -114 320 -75 145 368.586
1 -138 298 -74 180 278.477
1 -105 175 -146 196 102.13
1 -123 169 -69 117 159.933
1 -133 149 -132 125 58.0416
1 -142 210 -86 182 135.22
1 -71 214 -118 108 241.905
1 -234 135 -53 228 416.989
1 -100 164 -98 180 42.249
1 -159 160 -64 95 240.217
1 -89 202 20 95 315.483
1 -128 242 -127 202 90.025
1 -97 161 -214 120 257.952
1 -229 137 -45 207 403.731
1 -235 232 -195 180 141.21
2 10 -77 17 21 206.499
2 -31 -78 33 -11 195.311
2 111 -57 -64 -24 366.168
2 -42 49 6 16 126.499
2 -71 -28 104 -41 360.964
2 -14 56 1 61 41.6228
2 59 -57 3 33 222
2 -111 12 -15 -18 211.157
2 4 1 -134 6 286.181
2 61 -126 -16 36 368.737
2 -137 -54 29 126 499.718
2 71 23 -2 7 159.466
2 9 1 -62 129 302.746
2 -107 29 -65 1 110.955
2 0 34 79 0 182.012
