# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 144 103 87 221 272.092
0 114 171 240 206 271.542
0 66 208 81 198 46.0555
0 -5 239 111 243 242.138
0 92 229 8 241 179.706
0 169 297 11 226 356.439
0 235 205 -29 216 538.458
0 17 150 113 248 284.372
0 72 159 34 267 238.98
0 150 192 153 105 184.103
0 84 91 157 262 381.86
0 134 244 165 117 271.457
0 98 170 186 173 186.102
0 155 129 100 185 166.984
0 23 196 101 163 179.387
1 -83 215 -166 236 181.231
1 -26 82 -72 177 221.102
1 -72 109 -122 98 112.391
1 -227 224 15 185 500.245
1 -81 168 -85 69 208.162
1 -100 179 -15 264 250.416
1 -187 152 -181 217 140.553
1 -189 198 -177 294 203.494
1 -242 141 -9 252 526.178
1 -73 211 -63 177 80.8802
1 -112 186 -66 291 239.268
1 1 133 -78 52 236.292
1 -82 213 -84 225 34.3311
1 26 197 -103 205 268.496
1 -39 205 -112 315 274.038
2 -29 -17 -3 0 72.1289
2 -57 -112 24 142 543.205
2 17 20 -42 1 133.968
2 -2 6 -51 -88 222.009
2 -4 -5 41 140 313.645
2 -17 -56 6 -2 127.388
2 68 44 9 0 157.201
2 -2 119 -19 -66 381.559
2 22 139 -13 31 237.059
2 0 1 -37 18 91.4371
2 -68 6 -111 -57 162.552
2 -1 -2 72 61 202.852
2 -44 35 -16 3 95.0412
2 128 66 47 99 184.929
2 -51 -47 -31 -79 85.4718
