# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 154 185 70 242 213.027
0 100 173 234 120 298.201
0 94 31 155 88 176.973
0 -17 260 194 199 449.281
0 35 78 33 235 324.025
0 154 48 169 171 257.823
0 100 173 118 163 51.1825
0 97 173 135 87 198.043
0 61 256 27 199 142.74
0 122 215 101 207 54.9444
0 101 188 130 186 68.1378
0 85 34 11 233 434.627
0 110 207 135 155 125.395
0 153 216 48 125 287.892
0 219 170 114 84 281.448
1 -99 174 -210 256 286.007
1 -3 216 -233 125 504.696
1 -223 107 -146 171 210.25
1 -98 193 -87 194 32.0907
1 -186 249 -105 155 258.169
1 28 222 -146 292 385.105
1 -42 131 -128 174 202.302
1 -79 212 -100 104 230.045
1 -73 278 -199 284 262.286
1 -109 147 -87 243 206.977
1 9 226 -65 50 391.848
1 -96 173 -140 135 126.276
1 -88 264 -162 283 162.801
1 -120 143 -52 250 263.559
1 -3 122 -42 261 298.735
2 -7 44 -1 -6 110.717
2 1 -37 -119 25 280.141
2 -33 -95 -22 -136 94.8999
2 14 -118 -106 53 427.809
2 35 -67 23 41 227.329
2 49 26 0 0 120.941
2 -83 2 -4 -5 168.619
2 11 -13 -101 -8 234.223
2 133 53 -59 103 406.807
2 -38 58 -13 99 106.042
2 48 -76 54 -136 130.599
2 1 8 -64 56 171.604
2 -63 -73 -6 1 196.815
2 -12 8 15 -47 132.54
2 -2 3 -66 -127 299.8
