# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 40 117 -38 173 202.042
0 197 222 201 181 92.3893
0 76 309 107 297 76.4831
0 -31 170 105 306 394.666
0 98 250 132 179 167.442
0 163 299 88 114 409.249
0 150 231 185 222 82.2772
0 219 185 155 215 151.365
0 91 311 67 75 484.434
0 72 150 157 145 180.294
0 173 219 69 114 305.574
0 101 81 89 162 173.768
0 136 124 104 167 117.201
0 32 210 99 195 147.317
0 156 164 63 153 197.297
1 -79 208 -66 169 92.2192
1 26 165 -129 179 321.262
1 -19 228 -191 181 366.612
1 -70 154 -107 173 93.1865
1 -159 203 -175 245 99.8888
1 -127 178 -145 104 162.315
1 -185 170 -68 61 329.812
1 25 141 -46 62 222.434
1 -121 186 -101 275 192.439
1 -80 219 -139 228 129.365
1 -131 180 -186 162 125.741
1 -108 149 -100 171 56.8188
1 -171 191 -99 103 237.403
1 -76 181 -76 114 144
1 -89 175 -146 209 142.74
2 -20 35 -114 24 199.283
2 -65 68 38 114 235.61
2 37 45 -96 -26 311.529
2 47 29 -26 -57 235.61
2 -75 42 -58 -50 197.115
2 0 128 22 -63 394.526
2 72 77 3 18 191.571
2 57 -27 -63 -2 255.153
2 6 13 67 27 135.172
2 -43 33 -59 13 61.225
2 72 115 -107 5 430.195
2 14 -98 -2 -25 159.466
2 -13 38 -1 0 89.6994
2 49 23 31 125 217.152
2 82 -59 -26 15 271.84
