# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 279 144 109 133 350.711
0 264 130 -3 159 547.141
0 87 178 98 201 60.9902
0 192 178 -93 175 580.032
0 109 296 160 285 114.346
0 3 228 197 342 460.031
0 164 152 163 149 16.3246
0 70 176 107 94 189.922
0 92 230 119 73 328.609
0 164 0 68 216 482.745
1 -231 24 63 219 715.581
1 -130 207 -228 113 281.588
1 -99 173 5 266 289.034
1 -109 212 -112 204 27.088
1 -110 138 -99 173 83.3757
1 -31 54 36 170 277.918
1 5 199 -144 52 428.617
1 -91 128 -43 -17 315.477
1 -112 186 -136 193 60
1 -199 261 -153 45 451.688
2 6 3 -92 -123 329.249
2 77 93 -57 145 297.472
2 -39 -15 -94 88 243.529
2 -188 39 78 -102 612.12
2 66 -82 -28 -96 200.074
2 -59 183 4 -53 498.528
2 -22 -65 4 -180 245.805
2 22 -22 13 192 438.378
2 145 -49 38 6 250.616
2 13 37 -28 135 222.462
