# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 114 91 41 354 555.886
0 121 361 34 236 314.592
0 102 207 47 92 264.951
0 53 204 145 184 198.298
0 -69 217 -1 89 299.883
0 275 263 111 325 360.657
0 98 167 118 -10 366.253
0 208 183 9 146 414.821
0 -35 228 25 -10 500.893
0 35 197 152 214 246.457
1 -132 246 -11 100 389.247
1 -148 229 29 173 381.295
1 -32 13 -90 172 348.497
1 -136 255 -103 183 168.405
1 -99 176 -43 198 130.333
1 -160 324 51 233 469.574
1 -22 298 -81 26 566.651
1 -99 175 -150 115 167.493
1 -17 170 6 106 146.015
1 -204 202 -18 99 435.229
2 -21 -3 -7 0 38.6356
2 26 -190 2 8 408.898
2 18 118 5 60 128.878
2 13 85 -63 -73 360.657
2 132 39 -2 -6 292.708
2 -9 -11 123 40 293.019
2 47 174 156 42 352.374
2 11 -11 -50 -59 165.242
2 -147 13 139 -55 597.946
2 -21 53 -77 -41 228.833
