# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 108 149 -27 244 340.151
0 86 199 42 108 212.158
0 215 159 91 162 258.073
0 77 113 260 143 380.885
0 193 317 180 188 269.307
0 100 23 151 173 326.866
0 -35 56 60 51 200.263
0 271 248 154 43 482.076
0 112 154 75 154 84
0 27 328 134 194 352.958
1 -128 130 -173 187 155.245
1 -2 167 -134 191 278.328
1 4 67 -94 175 301.671
1 -113 152 -99 174 62.1536
1 -77 163 -88 227 139.877
1 41 127 -77 162 256.163
1 -245 53 27 142 582.381
1 -7 263 -100 173 268.836
1 -39 58 -76 129 170.125
1 -91 158 -95 172 39.1204
2 10 -114 -60 -159 176.433
2 25 -175 -40 28 436.305
2 53 19 0 -15 135.936
2 -3 -4 23 -79 168.758
2 11 50 -105 -22 283.057
2 57 -68 29 -61 67.7235
2 61 -64 2 -3 179.729
2 109 -26 33 -175 344.527
2 -121 -40 -72 -2 134.016
2 -54 111 -11 -107 454.401
