# carrier depots: C x y
# one line per carrier, number of carriers defined by number of lines
C 100 173
C -100 173
C 0 0

# requests: carrier_index pickup_x pickup_y delivery_x delivery_y revenue
# carrier_index = line index of carriers above
0 56 324 43 293 77.2309
0 78 199 100 176 73.6553
0 34 176 -86 209 258.91
0 100 143 48 66 195.828
0 91 134 42 79 157.323
0 -1 122 64 269 331.459
0 84 213 200 50 410.125
0 -17 212 -67 246 130.93
0 229 233 -53 144 601.422
0 -72 105 3 33 217.933
1 -97 173 -156 221 162.118
1 -152 214 -45 137 273.651
1 -158 163 -83 53 276.271
1 -46 181 -131 173 180.751
1 -168 229 -173 255 62.9528
1 -69 149 -100 173 88.4092
1 36 84 -100 156 317.766
1 -81 172 -76 323 312.166
1 -86 275 -108 181 203.08
1 70 205 -128 185 408.015
2 131 -89 158 14 222.96
2 82 -4 64 -11 48.6264
2 121 -58 123 -61 17.2111
2 -22 1 9 10 74.5601
2 194 39 7 38 384.005
2 173 -8 192 35 104.021
2 -144 93 -190 -56 321.878
2 -28 25 -77 106 199.336
2 68 -55 -105 -50 356.144
2 -29 -16 93 -18 254.033
